0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
42, Private,87643, Bachelors,12, Never-married, Sales, Not-in-family, White, Male,-445,873,40, United-States, <=50K
37, Private,128795, Some-college,10, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,-107,0,40, United-States, >50K
73, Private,74040, 7th-8th,4, Divorced, Other-service, Not-in-family, White, Male,0,-63,40, United-States, <=50K
50, Private,174924, HS-grad,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,14344,-27,40, United-States, >50K
37, Private,206829, HS-grad,10, Never-married, Exec-managerial, Not-in-family, White, Male,392,0,41, United-States, <=50K
22, Private,167501, Bachelors,10, Never-married, Exec-managerial, Own-child, White, Male,34,0,37, United-States, <=50K
33, Private,323619, Some-college,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,48,40, United-States, <=50K
40, Private,147956, HS-grad,11, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private,206600, Some-college,10, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,56, Nicaragua, <=50K
40, Private,179959, HS-grad,11, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,42, United-States, >50K
35, Private,177966, HS-grad,10, Never-married, Sales, Not-in-family, White, Male,7298,31,44, United-States, >50K
54, Private,230387, HS-grad,7, Widowed, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
41, Private,64857, Bachelors,16, Separated, Sales, Unmarried, White, Female,54021,128,50, United-States, >50K
38, Private,159179, HS-grad,10, Never-married, Exec-managerial, Husband, White, Male,411,29,40, United-States, <=50K
46, Private,243743, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
44, Private,367329, HS-grad,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1542,40, United-States, <=50K
36, Private,163342, HS-grad,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
31, Private,433906, Masters,12, Never-married, Other-service, Not-in-family, White, Male,221,2151,40, United-States, <=50K
38, Private,259510, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,44, United-States, <=50K
47, Private,88500, HS-grad,9, Never-married, Sales, Husband, White, Male,-28,-13,35, United-States, <=50K
35, Private,267161, Some-college,9, Never-married, Other-service, Not-in-family, Black, Female,139,-16,33, United-States, <=50K
41, Private,111895, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private,137421, HS-grad,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,-217,68,44, United-States, <=50K
35, Private,185848, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Male,340,0,49, United-States, <=50K
25, Private,219371, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,-20,0,37, United-States, <=50K
63, State-gov,1855, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,-340,0,13, United-States, <=50K
27, Private,203171, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, White, Male,1307,25,49, United-States, <=50K
45, Private,163175, Masters,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
28, Private,295388, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,-29,40, United-States, <=50K
16, Private,152087, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Male,-821,-30,40, United-States, <=50K
