0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
36, Private,87643, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,192,183,40, United-States, <=50K
47, Private,169859, HS-grad,9, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,326,0,42, ?, >50K
73, Private,74040, 7th-8th,4, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private,174924, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,14344,0,40, United-States, >50K
35, Private,184462, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,192,0,42, United-States, <=50K
22, Private,167501, Bachelors,12, Never-married, Other-service, Own-child, White, Male,192,0,33, United-States, <=50K
33, Private,323619, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Female,0,56,40, United-States, <=50K
38, Private,184462, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
25, ?,206600, HS-grad,9, Never-married, ?, Not-in-family, White, Male,0,0,42, Nicaragua, <=50K
38, Private,184462, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K
46, Private,255441, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,7298,89,56, United-States, >50K
54, ?,230387, HS-grad,9, Widowed, ?, Unmarried, White, Female,0,0,35, United-States, <=50K
41, Private,146491, Prof-school,16, Widowed, Sales, Unmarried, Asian-Pac-Islander, Female,443,51,50, ?, >50K
36, Private,159179, Doctorate,3, Married-civ-spouse, Other-service, Husband, White, Male,192,0,40, United-States, <=50K
46, Private,243743, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Private,367329, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,51,40, United-States, <=50K
38, Private,163342, Doctorate,3, Never-married, Other-service, Not-in-family, White, Female,0,0,42, United-States, <=50K
24, Private,433906, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Male,326,56,40, United-States, <=50K
46, Private,259510, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,5013,0,55, United-States, <=50K
47, ?,88500, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,192,0,35, United-States, <=50K
43, ?,267161, Doctorate,3, Divorced, ?, Unmarried, Black, Female,192,0,42, United-States, <=50K
41, Private,184462, HS-grad,9, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
35, ?,137421, HS-grad,9, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,192,1242,42, Nicaragua, <=50K
35, ?,185848, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,192,0,42, United-States, <=50K
22, Private,219371, HS-grad,9, Never-married, Other-service, Own-child, White, Female,192,0,33, United-States, <=50K
63, Private,255441, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,326,0,19, United-States, <=50K
27, Private,184462, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,192,0,49, United-States, <=50K
45, ?,184462, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,45, United-States, <=50K
24, Private,184462, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private,184462, Some-college,10, Never-married, Transport-moving, Own-child, White, Male,192,89,40, United-States, <=50K
39, ?,119891, Doctorate,3, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
38, Local-gov,184462, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,42, United-States, <=50K
46, ?,255441, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,4322,0,99, United-States, <=50K
35, Private,184462, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,192,0,42, United-States, <=50K
25, ?,28520, HS-grad,9, Never-married, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private,43535, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,192,0,42, United-States, <=50K
25, ?,81286, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,45, United-States, <=50K
22, ?,182158, 10th,6, Married-civ-spouse, ?, Own-child, White, Male,0,89,30, United-States, <=50K
20, ?,184462, Some-college,10, Never-married, ?, Not-in-family, White, Female,0,89,42, United-States, <=50K
21, ?,174907, Assoc-acdm,12, Never-married, ?, Own-child, White, Male,192,0,32, United-States, <=50K
22, Private,311764, Doctorate,3, Never-married, Exec-managerial, Own-child, White, Male,326,89,33, United-States, <=50K
26, Private,184462, HS-grad,9, Divorced, Adm-clerical, Own-child, White, Male,192,0,33, United-States, <=50K
40, ?,163434, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-inc,126569, Bachelors,12, Married-civ-spouse, Craft-repair, Husband, White, Male,192,150,42, United-States, <=50K
38, Private,184462, Doctorate,3, Divorced, Exec-managerial, Not-in-family, White, Male,0,89,42, United-States, <=50K
54, ?,255441, Doctorate,3, Married-civ-spouse, ?, Husband, Black, Male,326,89,42, United-States, <=50K
39, Federal-gov,184462, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
56, Private,184462, 7th-8th,4, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,42, Dominican-Republic, <=50K
40, ?,184462, Bachelors,12, Married-civ-spouse, ?, Wife, White, Female,192,89,33, United-States, >50K
59, ?,137728, HS-grad,9, Widowed, ?, Unmarried, Asian-Pac-Islander, Female,851,2339,40, ?, <=50K
36, Private,184462, Doctorate,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,192,89,40, United-States, >50K
48, ?,199763, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,192,89,42, United-States, <=50K
26, ?,184462, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,89,42, United-States, <=50K
46, ?,172475, Bachelors,12, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,2977,0,56, United-States, <=50K
46, ?,255441, Doctorate,3, Separated, ?, Unmarried, White, Female,7142,0,56, United-States, <=50K
29, ?,213692, Some-college,10, Never-married, ?, Own-child, White, Male,192,89,33, United-States, <=50K
35, ?,184462, Doctorate,3, Divorced, ?, Unmarried, White, Female,192,0,42, United-States, <=50K
22, ?,172748, Doctorate,3, Never-married, ?, Own-child, White, Male,192,89,33, United-States, <=50K
38, Private,184462, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,89,42, United-States, <=50K
38, Local-gov,226443, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,89,42, United-States, >50K
38, Private,184462, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, >50K
35, Private,184462, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male,192,1887,42, United-States, >50K
35, Private,184462, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,192,89,42, United-States, >50K
19, Private,184462, HS-grad,9, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,33, United-States, <=50K
46, Private,255441, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,4322,0,70, United-States, <=50K
18, ?,184462, 11th,7, Never-married, ?, Own-child, White, Female,192,0,15, United-States, <=50K
35, ?,184462, Doctorate,3, Married-civ-spouse, ?, Husband, White, Male,192,0,42, United-States, >50K
30, ?,184462, Doctorate,3, Married-civ-spouse, ?, Husband, White, Male,192,0,42, United-States, <=50K
36, Self-emp-inc,190264, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,192,183,40, United-States, >50K
35, ?,118497, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,192,0,42, United-States, <=50K
46, ?,93047, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,326,1887,48, United-States, >50K
30, Private,184462, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,192,56,44, United-States, <=50K
36, Private,191161, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,192,0,42, United-States, <=50K
36, ?,184462, Assoc-voc,11, Married-civ-spouse, ?, Husband, White, Male,192,0,40, United-States, >50K
22, ?,184462, HS-grad,9, Never-married, ?, Own-child, White, Male,192,0,33, United-States, <=50K
38, Private,170456, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,42, United-States, <=50K
36, Private,213412, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,192,56,40, United-States, >50K
35, Private,184462, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,192,0,42, United-States, <=50K
46, ?,174242, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,15024,0,56, United-States, >50K
47, Private,244945, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,192,89,42, United-States, <=50K
47, Private,336543, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,326,51,42, ?, >50K
35, Private,184462, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,192,0,42, United-States, <=50K
60, ?,255441, Doctorate,16, Never-married, ?, Not-in-family, White, Female,326,0,5, United-States, <=50K
44, Private,169605, Doctorate,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,192,89,36, United-States, <=50K
46, Private,57233, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,4322,0,60, United-States, >50K
60, Private,255441, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,326,56,5, United-States, <=50K
38, ?,184462, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,42, United-States, >50K
35, Federal-gov,93047, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,192,0,42, United-States, <=50K
32, Private,184462, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,192,0,42, United-States, >50K
46, ?,353263, Masters,11, Widowed, ?, Unmarried, Other, Female,67344,68,44, Italy, >50K
38, Private,184462, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,42, United-States, <=50K
40, ?,184462, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,192,0,42, United-States, <=50K
35, ?,184462, Doctorate,3, Married-civ-spouse, ?, Husband, White, Male,192,0,42, United-States, >50K
47, Private,255441, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, Canada, >50K
30, ?,113364, HS-grad,9, Never-married, ?, Not-in-family, White, Female,192,0,40, United-States, <=50K
63, ?,255441, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,326,0,19, United-States, <=50K
25, Private,184462, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,192,0,20, United-States, <=50K
