Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,84.25,0,-0.06,13,693.59,0.01,0.01,0.01,-0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1,45.69,0,0.0,8,0.0,0.01,0.02,0.0,0.0,Oct,1,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,19,734.76,0.01,0.024814815,0.0,0.6,May,1,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,13,798.04,0.0,0.03,0.0,0.0,Feb,2,2,1,1,Returning_Visitor,False,False
13,388.3,0,417.0,67,415.69,-0.03,0.01725,0.0,-0.0,May,2,2,4,2,Returning_Visitor,False,False
1,0.0,0,0.0,17,602.21,0.01,0.03,-0.01,0.0,May,2,2,1,2,Returning_Visitor,False,False
3,6.42,0,0.0,18,1970.0,0.01,0.037925926,0.0,0.0,June,4,2,3,2,Returning_Visitor,False,False
0,90.0,0,0.02,4,126.0,0.0,0.014285714,0.0,0.0,Oct,2,2,1,5,New_Visitor,False,False
1,0.0,0,0.0,22,1209.74,0.0,0.01,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
2,12.29,0,0.0,22,868.51,0.01,0.03,0.01,0.0,Oct,2,2,6,1,Returning_Visitor,False,False
0,51.5,0,-0.01,59,702.69,-0.01,0.003225806,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,False,False
2,94.0,0,-0.01,33,97.0,0.01,0.03,-0.01,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
1,58.0,0,-0.04,22,397.74,0.0,0.02,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
0,125.0,0,0.0,7,776.52,0.025,0.04,-0.01,0.0,Oct,2,1,1,1,Returning_Visitor,False,False
0,-16.83,0,0.0,23,318.89,0.0,0.1,0.0,0.0,Oct,1,1,1,2,Returning_Visitor,True,False
