Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1,84.25,0,4.46,39,1416.86,-0.0,0.02,1.94,0.01,Nov,2,2,1,2,Returning_Visitor,False,False
2,52.8,1,0.0,1,0.0,0.03,0.07,0.0,0.0,Jul,1,1,4,1,Returning_Visitor,True,False
0,0.0,0,0.0,19,656.18,-0.02,0.024814815,0.0,0.6,May,1,1,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,19,1054.49,0.02,0.05,0.0,0.01,Oct,2,2,1,1,Returning_Visitor,False,False
13,388.3,6,417.0,67,5420.92,-0.03,0.01725,34.84,0.65,May,2,2,4,2,Returning_Visitor,False,False
-1,0.0,0,0.0,14,1072.06,0.01,0.02,5.55,0.09,May,2,4,3,2,Returning_Visitor,False,False
7,311.53,0,0.0,60,1970.0,0.01,0.037925926,0.0,-0.03,June,4,2,3,3,Returning_Visitor,False,False
3,90.0,1,30.55,4,126.0,-0.01,0.014285714,0.0,0.0,Oct,3,2,4,5,New_Visitor,False,False
0,0.0,0,0.0,36,1124.58,0.0,0.02,0.73,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
3,69.51,0,0.0,26,197.79,0.03,0.04,-7.46,0.0,Mar,2,6,6,1,Returning_Visitor,False,False
2,51.5,0,8.7,59,1047.76,0.0,0.003225806,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
4,94.0,0,11.51,21,97.0,0.01,0.04,1.84,-0.02,Mar,2,2,1,3,Returning_Visitor,False,False
2,58.0,0,-25.31,29,1104.14,0.0,0.02,1.58,0.05,Oct,2,2,1,2,Returning_Visitor,False,False
3,125.0,1,0.0,7,887.26,0.025,0.05,-2.71,0.03,Jul,1,1,6,1,Returning_Visitor,False,False
3,138.34,0,0.0,3,-240.52,0.0,0.1,0.0,0.0,Nov,1,1,4,5,Returning_Visitor,True,False
0,0.0,-1,-51.47,12,103.0,0.133333333,0.18,4.78,0.6,May,1,2,2,5,Returning_Visitor,False,False
2,0.0,0,0.0,75,2063.32,0.0,0.01,3.12,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,-157.08,0,-7.62,77,1519.03,0.06,0.05,7.12,0.02,Dec,1,1,3,6,Returning_Visitor,False,False
0,8.52,0,0.0,11,883.71,0.033333333,0.07,3.87,0.03,Oct,2,2,1,2,Returning_Visitor,False,True
2,80.17,0,0.0,27,1116.29,0.025,0.061111111,-4.23,0.03,Mar,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,33,1208.99,0.0,0.03,22.27457143,0.05,Nov,1,1,1,2,Returning_Visitor,True,True
2,81.6,0,6.07,39,2230.600476,0.01,0.04,7.3,0.05,Oct,2,2,1,1,Returning_Visitor,False,False
1,108.0,0,-6.16,23,1938.45,0.016666667,0.033386243,5.17,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
3,39.48,1,43.83,20,805.7916667,0.01,0.013846154,-0.33,0.0,Mar,2,6,4,1,New_Visitor,False,False
4,103.81,0,5.25,43,2570.42619,0.01,0.02,62.18,0.0,Feb,3,2,9,2,Returning_Visitor,True,False
10,225.22,2,106.8,68,1607.173333,0.0,0.01,0.0,0.0,Sep,3,2,1,3,Returning_Visitor,False,True
2,200.25,0,8.08,66,7528.71,0.01,0.05,80.04344186,0.0,May,2,1,1,4,Returning_Visitor,True,True
2,5.0,1,109.47,0,-267.87,0.04,0.09,17.32,-0.03,Nov,1,1,8,2,Returning_Visitor,False,False
1,0.0,0,-42.37,43,1088.41,0.0,0.02,4.21,0.01,Aug,4,1,8,4,Returning_Visitor,False,False
-1,-59.03,0,0.0,22,710.55,0.2,0.2,-1.23,0.0,Mar,2,2,2,13,Returning_Visitor,False,False
6,268.4166667,1,32.0,46,1720.23,0.0,0.02,0.0,0.01,Mar,2,2,1,1,Returning_Visitor,False,True
3,94.89,0,0.0,36,947.8833333,0.01,0.03,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
7,321.02,0,-28.3,27,1152.37,-0.0,0.01,11.15668928,-0.01,Mar,3,2,3,1,Returning_Visitor,False,False
0,-30.65,0,0.17,-25,0.0,0.2,0.2,1.24,-0.04,Nov,1,1,1,2,New_Visitor,False,False
1,101.87,0,18.72,4,305.87,-0.0,0.026666667,43.67,0.09,Oct,1,8,3,10,Returning_Visitor,True,True
1,69.01,0,35.53,1,66.0,0.01,0.05,-9.79,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
