Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1,22.09,0,0.0,38,1513.41,0.0,0.03,33.73,0.0,Nov,2,2,1,1,New_Visitor,False,False
0,0.0,0,0.0,6,177.59,0.2,0.2,1.61,0.0,May,1,5,1,5,Returning_Visitor,False,False
0,0.66,0,0.0,38,1513.41,0.03,0.06,54.91,0.0,Nov,4,4,3,13,New_Visitor,False,False
11,390.25,0,0.0,1,0.0,0.2,0.2,1.61,0.0,Oct,4,1,1,10,Returning_Visitor,True,False
1,22.09,0,0.0,38,1513.41,0.0,0.02,1.61,0.24,May,2,5,1,2,Returning_Visitor,False,False
0,0.66,0,0.0,1,0.0,0.2,0.2,1.61,0.0,Oct,4,5,1,7,Returning_Visitor,False,False
0,0.0,0,0.0,45,1721.95,0.0,0.02,0.0,0.01,June,1,5,1,1,Returning_Visitor,False,False
3,96.68,0,0.0,38,1513.41,0.0,0.01,0.0,0.0,May,2,2,1,5,New_Visitor,False,False
1,22.09,0,0.0,8,242.92,0.0,0.02,1.61,0.0,Dec,2,10,7,2,Returning_Visitor,False,True
0,0.66,0,0.0,38,1513.41,0.0,0.03,0.0,0.0,Nov,1,5,1,1,Returning_Visitor,False,False
7,51.5,0,0.0,59,2559.83,0.0,0.03,0.0,0.0,Nov,1,5,1,1,Returning_Visitor,False,False
3,96.68,0,0.0,38,1513.41,0.0,0.02,0.0,0.0,Mar,3,5,1,10,Returning_Visitor,False,False
3,58.0,0,0.0,38,1513.41,0.0,0.01,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False
2,82.41,0,0.0,6,49.0,0.0,0.04,0.0,0.0,Nov,1,5,1,1,Returning_Visitor,False,False
0,0.66,0,0.0,1,177.59,0.0,0.1,1.61,0.0,Dec,2,4,1,5,Returning_Visitor,True,False
11,390.25,0,0.0,12,286.04,0.13,0.17,1.61,0.0,Oct,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,38,1513.41,0.0,0.03,4.63,0.0,Nov,1,5,1,3,Returning_Visitor,True,False
0,0.66,0,0.0,38,1513.41,0.0,0.03,1.61,0.0,Oct,1,1,1,1,Returning_Visitor,False,False
1,22.09,0,0.0,6,60.25,0.0,0.04,1.61,0.01,May,2,2,7,1,Returning_Visitor,False,True
1,22.09,0,0.0,6,177.59,0.03,0.06,0.0,0.0,Mar,4,5,1,1,Returning_Visitor,False,False
0,0.66,0,0.0,29,1137.17,0.03,0.06,22.27,0.0,Nov,1,5,1,11,Returning_Visitor,True,True
2,82.41,0,0.0,32,1091.1,0.0,0.02,4.63,0.0,Jul,2,2,9,2,Returning_Visitor,False,False
5,108.0,0,0.0,37,1168.09,0.0,0.02,1.61,0.01,May,2,2,1,6,Returning_Visitor,False,False
1,22.09,0,0.0,38,1513.41,0.01,0.02,0.0,0.0,Dec,1,5,1,1,Returning_Visitor,False,False
8,406.0,0,0.0,61,2570.43,0.0,0.02,4.63,0.0,Nov,2,2,4,6,Returning_Visitor,False,False
11,390.25,0,0.0,38,1513.41,0.01,0.03,1.61,0.0,Oct,2,2,1,1,Returning_Visitor,False,True
1,22.09,0,0.0,38,1513.41,0.0,0.0,11.52,0.0,Oct,2,2,1,4,Returning_Visitor,False,True
1,22.09,0,0.0,38,1513.41,0.0,0.02,33.73,0.01,May,2,4,3,5,New_Visitor,True,False
0,0.0,0,0.0,21,584.5,0.01,0.04,0.0,0.0,Nov,4,1,9,4,Returning_Visitor,False,False
0,0.0,0,0.0,6,0.0,0.2,0.2,1.61,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
7,168.67,0,0.0,38,1513.41,0.0,0.01,4.63,0.0,Nov,2,2,9,2,Returning_Visitor,False,True
1,22.09,0,0.0,36,947.88,0.0,0.02,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
7,301.08,0,0.0,27,1538.06,0.0,0.04,1.61,0.0,Dec,1,5,8,13,Returning_Visitor,False,False
0,0.66,0,0.0,6,0.0,0.2,0.2,0.0,0.64,Aug,3,2,9,17,Returning_Visitor,False,False
0,0.0,0,0.0,38,1513.41,0.0,0.02,1.61,0.0,Oct,1,5,1,10,Returning_Visitor,True,True
1,22.09,0,0.0,4,177.59,0.03,0.06,0.0,0.0,Oct,3,2,4,13,Returning_Visitor,False,False
7,266.74,4,197.09,26,743.48,0.0,0.02,4.63,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
5,41.7,2,114.0,401,12806.13,0.01,0.02,1.61,0.0,Oct,2,2,4,2,Returning_Visitor,False,True
3,59.53,0,0.0,38,1513.41,0.0,0.02,1.63,0.01,Sep,2,2,9,6,New_Visitor,False,False
0,0.0,3,297.2,8,177.59,0.0,0.03,17.8,0.0,Nov,2,5,1,1,Returning_Visitor,False,True
3,96.68,0,0.0,38,1513.41,0.03,0.06,0.0,0.0,May,4,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,38,1513.41,0.0,0.02,8.39,0.0,Oct,1,1,1,2,Returning_Visitor,False,True
3,40.0,0,0.0,38,1513.41,0.01,0.02,0.0,0.0,May,3,2,7,6,Returning_Visitor,False,False
1,22.09,0,0.0,45,1721.95,0.0,0.02,4.63,0.0,Nov,2,5,1,1,Returning_Visitor,False,False
3,47.3,0,0.0,23,858.2,0.0,0.03,0.0,0.0,Oct,1,1,3,5,New_Visitor,False,True
7,178.52,0,0.0,23,1544.6,0.03,0.06,1.61,0.0,Dec,3,2,8,13,Returning_Visitor,False,False
1,22.09,0,0.0,13,286.04,0.0,0.02,1.61,0.01,May,1,5,1,6,Returning_Visitor,False,False
2,82.41,3,162.0,38,1513.41,0.0,0.02,1.61,0.0,Mar,2,5,1,2,Returning_Visitor,False,False
3,96.68,0,0.0,38,1513.41,0.0,0.02,0.0,0.0,Mar,3,5,1,1,Returning_Visitor,False,False
7,593.47,0,0.0,38,1513.41,0.03,0.06,112.44,0.64,May,4,13,7,18,New_Visitor,False,False
8,264.78,0,0.0,43,1622.46,0.0,0.02,1.61,0.0,Oct,2,2,3,8,Returning_Visitor,False,True
0,0.0,0,0.0,29,943.02,0.0,0.02,1.61,0.0,Mar,1,5,1,1,Returning_Visitor,True,False
0,0.0,2,28.0,8,276.0,0.01,0.01,1.61,0.01,May,4,5,1,1,Returning_Visitor,False,False
1,22.09,0,0.0,9,250.5,0.0,0.03,0.0,0.0,Nov,1,5,1,1,Returning_Visitor,False,False
2,125.5,0,0.0,38,1513.41,0.0,0.02,1.61,0.0,May,1,1,1,2,Returning_Visitor,False,False
1,22.09,0,0.0,25,381.36,0.0,0.0,1.61,0.8,May,1,5,1,2,Returning_Visitor,True,False
7,164.07,0,0.0,37,1168.09,0.0,0.01,54.91,0.0,Nov,2,5,1,2,New_Visitor,False,False
3,96.68,0,0.0,38,1513.41,0.0,0.02,4.63,0.0,Nov,2,2,1,1,Returning_Visitor,True,True
3,76.0,0,0.0,39,1936.55,0.0,0.02,5.51,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,38,1513.41,0.0,0.03,4.63,0.0,Nov,4,2,6,3,Returning_Visitor,False,False
8,555.5,0,0.0,58,2559.83,0.0,0.04,1.61,0.0,Oct,2,2,1,1,Returning_Visitor,False,True
7,42.0,0,0.0,23,502.52,0.0,0.03,4.63,0.0,Nov,1,5,3,3,Returning_Visitor,True,False
0,0.0,0,0.0,6,210.5,0.03,0.06,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,38,1513.41,0.0,0.02,0.0,1.0,May,2,2,1,8,Returning_Visitor,True,False
3,82.41,0,0.0,10,1656.67,0.0,0.02,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,38,1513.41,0.0,0.02,1.61,0.01,May,1,5,1,2,Returning_Visitor,False,False
1,22.09,0,0.0,15,710.84,0.0,0.01,54.91,0.01,Aug,1,5,1,2,New_Visitor,False,True
0,0.66,0,0.0,21,568.48,0.05,0.07,1.61,0.4,May,4,1,1,15,Returning_Visitor,False,False
5,150.0,0,0.0,128,1799.14,0.0,0.02,0.0,0.0,Nov,1,5,1,6,Returning_Visitor,False,False
0,0.66,0,0.0,6,177.59,0.2,0.2,1.61,0.0,Dec,3,2,7,3,Returning_Visitor,False,False
9,390.25,0,0.0,30,1013.99,0.0,0.02,1.61,0.0,Oct,2,2,3,2,Returning_Visitor,False,False
0,0.66,0,0.0,26,553.5,0.0,0.01,35.98,0.0,Nov,2,5,1,4,New_Visitor,False,True
2,82.41,6,665.5,14,645.29,0.01,0.02,4.63,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
3,39.7,0,0.0,38,1513.41,0.0,0.02,0.0,0.0,Oct,1,1,4,2,Returning_Visitor,False,False
0,0.66,0,0.0,91,3465.64,0.0,0.02,0.0,0.0,Oct,1,5,4,2,Returning_Visitor,False,False
7,200.22,0,0.0,146,4912.41,0.0,0.02,54.91,0.0,Nov,1,5,1,6,New_Visitor,False,False
1,22.09,0,0.0,8,196.5,0.0,0.02,1.61,0.0,Mar,2,5,1,10,Returning_Visitor,False,False
9,390.25,0,0.0,13,177.73,0.0,0.03,1.04,0.0,Aug,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,5,476.0,0.0,0.04,1.61,0.24,May,2,4,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,38,1513.41,0.0,0.02,1.61,0.01,May,2,5,1,2,Returning_Visitor,False,False
0,0.66,0,0.0,5,177.59,0.0,0.04,0.0,0.0,Nov,2,5,1,13,Returning_Visitor,False,False
1,22.09,0,0.0,2,177.59,0.2,0.2,0.0,0.0,Oct,2,5,4,10,Returning_Visitor,False,False
1,22.09,0,0.0,26,795.98,0.0,0.02,54.91,0.0,Oct,2,2,4,4,New_Visitor,False,False
1,22.09,0,0.0,6,177.59,0.0,0.04,1.61,0.01,May,2,4,3,1,Returning_Visitor,False,False
0,0.66,0,0.0,6,135.25,0.0,0.05,4.63,0.0,Nov,1,5,1,1,Returning_Visitor,False,False
2,82.41,0,0.0,6,117.0,0.0,0.05,1.61,0.01,May,2,5,1,1,Returning_Visitor,False,False
1,22.09,0,0.0,16,1062.67,0.0,0.02,54.57,0.0,Nov,1,1,1,2,New_Visitor,False,True
0,0.0,0,0.0,1,177.59,0.2,0.2,1.04,0.0,Aug,3,5,1,1,Returning_Visitor,False,False
9,390.25,0,0.0,43,1622.46,0.01,0.01,4.63,0.0,Aug,3,5,1,1,Returning_Visitor,False,False
7,173.26,0,0.0,49,1465.56,0.01,0.02,4.63,0.0,Nov,3,2,3,2,Returning_Visitor,False,True
1,19.2,0,0.0,22,795.98,0.0,0.03,4.63,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
4,364.33,0,0.0,38,1513.41,0.01,0.03,5.05,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
6,299.0,1,39.81,38,1513.41,0.0,0.02,1.61,0.0,May,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,12,286.04,0.0,0.02,54.91,0.0,Oct,2,2,7,8,New_Visitor,False,False
1,22.09,0,0.0,38,1513.41,0.0,0.02,1.61,0.0,Oct,2,2,2,4,Returning_Visitor,False,False
1,22.09,0,0.0,38,1513.41,0.0,0.0,4.34,0.0,Oct,1,5,1,6,Returning_Visitor,True,False
0,0.0,0,0.0,38,1513.41,0.0,0.03,0.0,0.0,Nov,1,5,1,1,Returning_Visitor,False,False
