Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
-1,-195.97,-1,-14.61,-11,-347.74,0.0,0.03,5.07,0.0,Oct,2,2,1,2,New_Visitor,False,False
0,0.0,-1,-53.46,5,-233.98,0.2,0.18,-15.97,0.0,May,1,1,2,1,Returning_Visitor,True,False
0,-149.37,1,0.0,-65,-642.06,0.03,0.06,-12.23,0.24,Feb,2,4,9,3,Returning_Visitor,False,False
1,247.0,0,144.41,1,0.0,0.17,0.2,9.25,0.0,May,4,1,1,10,Returning_Visitor,True,False
6,167.71,-1,219.64,79,2563.93,-0.0,0.02,32.57,0.29,May,2,2,1,2,Returning_Visitor,True,False
0,-94.61,1,141.22,1,0.0,0.14,0.2,7.71,-0.2,Nov,2,2,5,3,Returning_Visitor,False,False
2,0.0,0,0.0,45,738.18,0.13,0.13,0.0,0.1,June,1,1,6,3,Returning_Visitor,False,False
3,47.64,0,0.0,5,1758.74,0.0,0.01,0.0,0.0,May,1,2,1,5,New_Visitor,False,False
1,117.46,-1,-24.18,8,242.92,-0.01,0.01,40.29,0.0,Dec,2,10,7,2,Returning_Visitor,False,True
0,271.83,2,0.0,33,1641.3,0.0,0.01,0.0,0.06,Mar,1,1,2,1,Returning_Visitor,False,False
7,51.5,0,152.79,59,1086.17,0.0,0.07,0.0,0.13,Feb,1,1,1,1,New_Visitor,False,False
2,-139.51,0,61.94,26,1980.67,0.0,0.04,0.0,-0.13,Mar,3,2,3,10,Returning_Visitor,False,False
2,58.0,0,39.69,82,2661.84,0.0,0.01,0.0,0.08,Mar,2,4,3,2,New_Visitor,False,False
2,309.56,0,0.0,5,49.0,0.01,0.06,0.0,0.0,Feb,1,3,4,1,Returning_Visitor,False,False
0,157.64,1,144.44,1,1790.86,0.0,0.1,9.56,0.02,Jul,2,2,1,1,Returning_Visitor,False,False
1,94.7,2,67.85,12,-591.36,0.13,0.17,-6.55,0.1,Mar,2,5,1,1,Returning_Visitor,False,False
0,0.0,2,179.24,16,917.35,0.0,0.0,-28.8,0.0,Nov,2,2,6,3,Returning_Visitor,True,False
0,204.46,0,43.55,26,2053.97,0.03,0.07,0.18,0.0,Mar,1,1,2,1,Returning_Visitor,False,False
0,-26.76,0,0.0,6,60.25,0.05,0.09,23.13,0.2,Mar,2,2,7,9,Returning_Visitor,False,True
2,-164.48,0,0.0,34,-21.63,0.05,0.06,0.0,-0.03,Mar,1,1,4,1,Returning_Visitor,True,False
0,168.37,0,0.0,29,1137.17,-0.0,-0.01,22.27,0.0,Nov,3,2,2,11,Returning_Visitor,True,True
2,111.63,2,0.0,32,2494.21,0.05,0.07,40.7,0.0,Jul,1,1,9,1,Returning_Visitor,False,False
1,108.0,-1,66.13,37,1314.79,0.05,0.07,22.76,-0.41,Feb,3,2,1,2,Returning_Visitor,False,False
0,-61.18,0,-21.14,-3,-299.37,0.01,0.04,0.0,-0.4,Dec,1,1,9,2,New_Visitor,False,False
7,406.0,3,193.56,36,2570.43,0.0,0.02,47.56,-0.06,Nov,1,1,4,6,Returning_Visitor,False,False
11,123.39,0,83.67,112,3114.86,0.01,0.03,-3.88,0.0,Jul,2,2,1,2,Returning_Visitor,False,True
2,-110.63,0,0.0,-32,-1302.01,-0.01,0.0,6.51,0.1,Aug,2,2,3,4,Returning_Visitor,True,True
6,21.32,3,0.0,-46,-1877.14,0.0,0.05,-6.6,0.34,May,3,2,3,4,New_Visitor,True,False
0,0.0,0,0.0,-6,584.5,0.01,0.04,0.0,0.0,Feb,4,1,9,4,Returning_Visitor,False,False
0,0.0,0,54.39,9,0.0,0.2,0.23,-16.1,0.33,Dec,2,2,4,5,Returning_Visitor,False,False
7,5.75,1,-30.25,94,3255.6,0.0,0.01,-33.46,-0.07,Nov,2,2,9,3,Returning_Visitor,False,True
4,193.45,1,-168.42,36,947.88,0.03,0.04,0.0,0.21,Dec,2,2,1,3,Returning_Visitor,True,False
1,301.08,0,0.0,27,1538.06,0.05,0.04,27.19,-0.59,Mar,4,1,3,4,Returning_Visitor,False,False
0,67.36,0,-44.23,28,0.0,0.19,0.2,0.0,-0.09,Nov,4,2,9,2,Returning_Visitor,False,False
2,0.0,1,0.0,54,2494.13,0.0,0.02,-8.74,0.0,Feb,3,2,3,10,Returning_Visitor,False,True
0,133.06,-1,21.55,4,62.07,-0.03,-0.01,0.0,0.11,Nov,2,6,4,2,Returning_Visitor,True,False
6,266.74,4,522.03,26,743.48,0.04,0.02,-0.03,-0.18,Nov,2,2,1,2,Returning_Visitor,False,True
5,41.7,2,114.0,401,14229.6,0.01,0.02,-8.5,0.0,Feb,2,2,4,2,Returning_Visitor,True,True
0,59.53,1,0.0,40,2155.36,-0.02,-0.02,3.27,0.23,Sep,2,2,9,2,New_Visitor,False,False
0,0.0,1,297.2,8,54.67,-0.03,0.02,17.8,0.0,May,2,2,6,2,New_Visitor,False,True
4,132.16,0,0.0,32,2134.12,0.03,0.04,0.0,0.0,May,2,2,1,3,Returning_Visitor,True,False
3,0.0,1,184.87,54,2067.38,-0.02,0.02,8.39,-0.36,Oct,1,1,2,2,Returning_Visitor,False,True
0,40.0,0,0.0,-31,-2419.2,0.01,0.07,0.0,0.0,May,2,2,7,2,Returning_Visitor,False,False
