Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,25.06,0,0.0,11,277.16,0.0,0.031188811,6.83,0.0,Dec,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
0,16.17,0,0.0,17,621.45,0.027777778,0.06,0.14,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,41.29,0,0.0,1,0.0,0.19,0.2,0.0,0.0,Mar,4,1,1,10,Returning_Visitor,True,False
3,61.94,0,0.0,41,1172.6,0.0,0.01725,7.24,0.08,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,45,1796.85,0.02,0.04,0.0,0.01,June,2,2,1,1,Returning_Visitor,False,False
3,159.43,0,0.0,3,187.01,0.0,0.014285714,0.0,0.0,May,2,2,1,5,New_Visitor,False,False
2,67.71,0,0.0,6,242.9166667,0.0,0.03,5.52,0.0,Dec,2,10,7,2,Returning_Visitor,False,True
0,0.0,0,0.0,2,112.37,0.0,0.06,0.0,0.01,Mar,1,1,1,1,Returning_Visitor,False,False
7,51.5,0,0.0,59,1588.44,0.0,0.01,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
1,76.71,0,0.0,9,216.97,0.0,0.03,0.0,0.01,Mar,3,2,1,10,Returning_Visitor,True,False
4,58.0,0,0.0,21,155.09,0.0,0.00625,0.0,0.07,Dec,2,2,3,2,New_Visitor,False,False
2,50.61,0,0.0,5,49.0,0.01,0.03,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
0,13.68,0,0.0,1,98.99,0.0,0.1,0.0,0.02,Mar,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,12,462.54,0.133333333,0.166666667,0.0,0.14,Aug,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,1.32,41,1762.27,0.001333333,0.01,8.89,0.0,Nov,1,1,1,3,Returning_Visitor,True,False
0,6.73,0,0.07,5,163.52,0.05,0.09,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
3,109.44,0,0.0,6,60.25,0.0,0.01,10.99,0.0,Nov,2,2,7,2,New_Visitor,False,True
0,18.34,0,0.0,10,357.12,0.02,0.061111111,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0,31.57,0,0.0,29,1137.166667,0.0,0.01,22.27457143,0.0,Nov,3,2,1,11,Returning_Visitor,True,True
2,98.92,0,0.0,32,1349.05,0.01,0.03,14.3,0.0,Jul,2,2,9,1,Returning_Visitor,False,False
4,108.0,0,0.0,37,1102.71,0.01,0.02,2.45,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
3,67.24,0,6.23,35,1039.05,0.007692308,0.02,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
