Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,129.76,-1,0.0,40,1725.966667,0.01,0.01,0.0,-0.0,Oct,2,2,1,2,New_Visitor,False,False
0,23.6,0,0.0,1,1040.99,0.2,0.2,0.0,0.0,Oct,1,1,2,1,Returning_Visitor,False,False
0,53.62,0,0.0,19,900.9166667,0.0,0.024814815,-5.85,0.03,Oct,2,2,8,6,Returning_Visitor,False,False
0,0.0,1,0.0,32,1778.39,0.0,0.0,0.0,0.02,Nov,3,2,2,10,Returning_Visitor,False,False
4,388.3,4,417.0,154,6483.775,0.01,0.04,24.27165,0.76,May,3,6,4,20,Returning_Visitor,False,False
0,-2.16,0,10.88,10,0.0,0.02,0.06,0.0,0.01,Mar,2,2,3,1,Returning_Visitor,False,False
2,22.91,1,0.0,37,468.48,0.01,0.037925926,-0.27,0.0,Mar,4,1,1,3,Returning_Visitor,False,False
3,90.0,1,0.0,92,2854.33,0.0,0.014285714,-8.14,0.07,May,2,2,7,5,Returning_Visitor,False,False
0,0.0,0,6.1,14,442.83,0.01,0.04,14.38,0.03,Dec,2,2,5,2,Returning_Visitor,False,True
7,227.57,0,53.6,2,-774.86,0.0,0.06,0.0,0.41,May,1,1,1,5,Returning_Visitor,True,False
5,71.56,0,0.0,59,1214.83,-0.01,0.003225806,0.0,0.03,Dec,2,2,3,1,Returning_Visitor,False,False
2,-52.48,0,459.63,-24,613.53,0.01,0.05,-15.29,0.0,Oct,2,3,6,3,Returning_Visitor,False,False
1,58.0,0,14.71,30,445.17,0.0,0.00625,0.0,-0.01,Dec,2,2,4,2,New_Visitor,False,False
2,-47.16,0,5.16,18,533.15,0.01,0.04,0.0,0.04,May,1,8,3,1,Returning_Visitor,False,False
0,23.15,0,5.47,43,2124.11,0.0,0.04,0.0,-0.02,Nov,1,1,4,2,Returning_Visitor,True,False
0,36.94,-1,0.0,12,-66.08,0.133333333,0.15,0.0,0.6,May,4,2,1,3,Returning_Visitor,False,False
3,0.0,0,8.95,75,3199.66,0.0,0.019428571,0.0,0.01,Nov,2,2,1,2,Returning_Visitor,False,False
3,76.33,0,70.7,39,1903.601743,0.003151515,0.029314358,34.3,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
0,-20.63,0,0.0,6,60.25,0.03,0.08,0.0,0.08,Oct,2,2,9,3,Returning_Visitor,False,True
0,4.84,0,0.0,25,966.21,0.02,0.061111111,2.22,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
2,0.0,0,12.77,41,-1358.72,-0.03,0.007142857,22.27457143,1.35,May,1,8,1,2,Returning_Visitor,True,True
3,110.38,1,13.82,32,5.56,-0.01,0.023125,4.93,0.0,Jul,2,2,9,2,Returning_Visitor,False,False
1,108.0,0,0.0,37,1218.55,0.0,0.04,7.11,0.0,Dec,2,2,7,1,Returning_Visitor,False,False
0,74.81,0,0.0,39,805.7916667,-0.01,0.013846154,10.45,0.04,Oct,2,2,4,1,Returning_Visitor,True,False
2,41.3,0,15.94,15,1231.36,0.0,0.02,4.33,0.02,Mar,3,2,9,2,Returning_Visitor,True,False
3,176.06,2,106.8,24,101.57,0.011392405,0.03,0.0,0.0,Sep,2,2,1,6,New_Visitor,False,True
4,28.0,0,0.0,42,2066.22,0.0,0.01,17.48,0.0,May,2,4,1,4,Returning_Visitor,True,True
2,5.0,0,26.27,0,-692.9,0.0,0.066666667,-46.87,0.8,Aug,1,8,8,5,New_Visitor,False,False
0,3.44,0,0.0,24,584.5,0.009090909,0.036363636,0.0,0.02,Mar,2,2,3,1,Returning_Visitor,False,False
-1,34.09,0,0.0,1,1078.42,0.2,0.2,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,False,False
7,268.4166667,1,6.55,41,1124.875,0.0,0.02,0.52,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
3,87.42,0,42.64,34,1391.23,0.0,0.03,0.0,0.04,Oct,2,2,1,2,Returning_Visitor,False,False
