Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,18.05,1,0.0,50,1725.97,-0.1,-0.08,0.0,0.08,Oct,2,2,1,2,New_Visitor,False,False
0,-21.42,1,0.0,1,-63.78,0.2,0.2,0.0,0.0,Dec,1,1,2,3,Returning_Visitor,False,False
2,-33.25,0,0.0,19,900.92,0.03,0.02,6.77,0.11,Oct,4,1,8,2,Returning_Visitor,False,False
0,0.0,0,0.0,18,-375.35,-0.04,-0.0,0.0,0.23,Oct,2,2,1,10,Returning_Visitor,False,False
8,388.3,5,417.0,163,6483.78,0.05,0.04,24.27,0.15,May,1,2,4,2,Returning_Visitor,False,False
0,-55.53,0,45.33,17,0.0,-0.06,-0.05,0.0,0.08,May,2,2,7,6,Returning_Visitor,False,False
2,53.63,2,0.0,17,-400.92,-0.01,0.04,-11.89,0.0,Nov,4,1,4,3,Returning_Visitor,False,False
3,90.0,1,0.0,85,2773.67,0.0,0.01,9.48,0.42,May,2,2,2,5,Returning_Visitor,False,False
0,0.0,0,31.97,-37,-3576.02,0.06,0.08,8.69,-0.04,Dec,1,3,1,2,Returning_Visitor,False,True
3,-170.92,0,112.29,2,-222.62,0.0,0.01,0.0,0.15,May,1,1,2,3,Returning_Visitor,True,False
3,48.51,0,0.0,59,2852.42,-0.03,0.0,0.0,-0.15,Dec,3,2,3,1,Returning_Visitor,False,False
2,-47.07,1,40.37,32,1377.42,0.06,0.08,-34.04,0.0,Mar,1,3,7,7,Returning_Visitor,False,False
0,58.0,0,114.91,28,1685.1,0.0,0.01,0.0,0.45,Dec,2,2,9,4,New_Visitor,False,False
2,-214.08,0,18.15,-62,-2478.62,0.08,0.07,0.0,-0.01,Feb,1,1,7,1,New_Visitor,False,False
0,-103.27,0,83.75,38,780.46,0.0,0.01,0.0,-0.19,Nov,1,1,4,4,Returning_Visitor,True,False
0,-11.58,1,0.0,12,1133.45,0.13,0.16,0.0,0.6,May,2,2,9,3,Returning_Visitor,False,False
4,0.0,2,171.29,75,3950.44,-0.03,0.02,0.0,0.21,Nov,1,4,1,2,Returning_Visitor,False,False
3,107.28,0,94.59,35,1903.6,0.0,0.03,-39.54,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
0,111.61,0,0.0,6,60.25,0.04,0.07,0.0,-0.11,Dec,2,2,1,3,Returning_Visitor,False,True
0,-124.1,0,0.0,18,798.56,0.04,0.06,13.46,0.0,Feb,2,2,3,4,Returning_Visitor,False,False
3,0.0,0,-47.84,43,1702.71,0.01,0.01,22.27,0.3,Oct,1,8,2,3,Returning_Visitor,False,True
2,-125.31,1,67.12,32,1513.39,-0.03,0.02,-32.49,0.0,Jul,2,2,9,2,Returning_Visitor,False,False
1,108.0,-1,0.0,37,1170.95,0.06,0.07,-9.23,0.0,Dec,2,2,9,1,Returning_Visitor,False,False
0,-32.17,0,0.0,39,805.79,-0.02,0.01,-2.72,0.18,Mar,2,2,4,1,Returning_Visitor,False,False
3,-25.33,1,-157.03,41,2522.8,0.02,0.03,-1.42,-0.27,Mar,3,2,7,1,Returning_Visitor,True,False
3,65.58,2,106.8,12,577.71,0.01,0.07,0.0,0.0,Sep,2,2,1,7,Returning_Visitor,False,True
3,28.0,2,0.0,42,2805.31,0.0,0.0,-1.98,0.0,May,4,1,1,8,Returning_Visitor,True,True
2,5.0,-1,-23.2,0,-42.89,0.0,0.07,36.3,0.8,Sep,1,1,9,5,New_Visitor,False,False
0,-3.36,0,0.0,33,584.5,0.01,0.04,0.0,0.12,May,1,1,5,15,Returning_Visitor,False,False
-8,-295.81,0,0.0,1,19.67,0.16,0.2,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
7,268.42,1,59.66,41,1124.88,0.05,0.03,23.07,0.0,Nov,2,2,9,2,New_Visitor,False,True
1,9.36,1,30.17,2,-166.25,0.0,0.02,0.0,0.4,May,2,2,2,2,Returning_Visitor,False,False
7,115.93,1,236.2,27,1538.06,0.01,0.03,45.59,-0.23,Jul,3,2,3,2,Returning_Visitor,True,False
2,0.0,0,0.0,24,192.08,0.2,0.2,0.0,0.19,Feb,2,2,1,3,Returning_Visitor,False,False
0,194.93,2,64.94,5,87.88,0.0,0.03,0.0,0.14,Nov,1,1,9,4,New_Visitor,True,True
6,0.0,-2,0.0,4,294.6,0.0,0.0,0.0,0.0,Dec,2,2,7,7,Returning_Visitor,False,False
11,266.74,8,1312.4,26,4642.53,0.06,0.05,9.28,0.1,Nov,2,6,1,3,Returning_Visitor,True,True
6,41.7,1,75.66,401,12494.89,0.02,0.02,0.06,0.37,Nov,2,2,1,1,Returning_Visitor,False,True
0,59.53,0,155.52,-32,-1180.12,0.0,0.01,20.95,0.11,Sep,2,2,5,2,New_Visitor,False,False
2,-161.74,-1,297.2,32,320.27,0.0,0.02,17.8,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
0,4.44,2,151.35,38,1842.98,0.05,0.06,0.0,0.0,May,2,2,7,3,Returning_Visitor,False,False
