0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
32, Private,87643, Bachelors,13, Married-civ-spouse, Sales, Not-in-family, White, Male,11782,0,12, United-States, <=50K
59, State-gov,207352, Assoc-voc,6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,22, India, >50K
54, State-gov,74040, 7th-8th,5, Divorced, Adm-clerical, Not-in-family, White, Male,17737,0,40, United-States, <=50K
39, Private,536779, 11th,6, Separated, Exec-managerial, Not-in-family, White, Male,20228,651,20, United-States, >50K
59, State-gov,515118, 11th,5, Never-married, Other-service, Not-in-family, White, Male,0,649,19, United-States, <=50K
66, State-gov,167501, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,936,27, United-States, <=50K
33, State-gov,619157, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,26941,834,24, United-States, <=50K
44, Local-gov,98361, HS-grad,9, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,11442,383,12, United-States, <=50K
25, State-gov,206600, 10th,3, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,24, Nicaragua, <=50K
69, Self-emp-inc,162439, 12th,8, Separated, Exec-managerial, Not-in-family, White, Male,0,1292,39, United-States, >50K
37, Private,415611, Some-college,10, Married-civ-spouse, Sales, Wife, White, Male,7298,0,16, United-States, >50K
54, State-gov,514650, Assoc-voc,5, Never-married, Adm-clerical, Not-in-family, White, Female,0,746,23, United-States, <=50K
41, State-gov,65372, Doctorate,3, Divorced, Sales, Unmarried, White, Male,11735,413,13, United-States, >50K
35, Private,159179, Bachelors,3, Never-married, Sales, Not-in-family, White, Male,8377,305,10, United-States, <=50K
46, State-gov,738086, Bachelors,8, Separated, Craft-repair, Husband, White, Male,35293,1208,40, United-States, >50K
59, Private,367329, Assoc-voc,6, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,25196,812,24, United-States, <=50K
40, Private,163342, Bachelors,3, Never-married, Adm-clerical, Not-in-family, White, Male,8797,316,11, United-States, <=50K
26, Without-pay,433906, 12th,9, Separated, Adm-clerical, Not-in-family, Other, Male,0,0,44, United-States, <=50K
69, Private,710796, Assoc-voc,13, Never-married, Handlers-cleaners, Not-in-family, White, Male,5013,0,35, United-States, <=50K
47, State-gov,88500, 12th,9, Never-married, Adm-clerical, Husband, Other, Male,0,0,50, Puerto-Rico, <=50K
68, State-gov,671336, Assoc-voc,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
50, State-gov,397407, HS-grad,4, Never-married, Sales, Not-in-family, White, Male,0,468,14, United-States, <=50K
40, State-gov,137421, HS-grad,6, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,23827,759,60, United-States, <=50K
35, Self-emp-not-inc,185848, Assoc-voc,7, Never-married, Exec-managerial, Not-in-family, White, Male,31862,0,50, United-States, <=50K
69, Private,716893, 12th,8, Never-married, Craft-repair, Not-in-family, White, Female,35627,1235,36, United-States, <=50K
55, State-gov,470961, Masters,5, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,18094,572,40, United-States, <=50K
60, Private,109001, 11th,6, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,49, United-States, <=50K
70, State-gov,727868, 12th,13, Separated, Exec-managerial, Not-in-family, White, Male,33966,1185,36, United-States, <=50K
69, Private,717799, 12th,8, Separated, Craft-repair, Own-child, White, Male,35765,1305,40, United-States, <=50K
29, State-gov,623144, Some-college,7, Never-married, Transport-moving, Not-in-family, White, Male,26530,0,24, United-States, <=50K
68, State-gov,719294, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,32140,1672,40, United-States, <=50K
70, State-gov,733276, Assoc-voc,8, Separated, Handlers-cleaners, Husband, Black, Male,30925,1026,40, United-States, <=50K
68, State-gov,258306, 10th,8, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,31, United-States, <=50K
65, State-gov,656845, HS-grad,7, Never-married, Craft-repair, Husband, White, Male,0,960,29, United-States, <=50K
57, State-gov,491850, HS-grad,5, Never-married, Adm-clerical, Not-in-family, White, Female,19134,0,20, United-States, <=50K
67, Private,688953, Some-college,8, Separated, Craft-repair, Not-in-family, White, Male,33698,1201,36, United-States, <=50K
25, Private,515603, 11th,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,19247,0,45, United-States, <=50K
58, State-gov,182158, Masters,6, Never-married, Priv-house-serv, Own-child, White, Male,0,0,30, United-States, <=50K
20, Local-gov,512556, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,20031,650,20, United-States, <=50K
79, State-gov,894459, 12th,10, Never-married, Adm-clerical, Not-in-family, White, Female,53373,2045,60, Poland, <=50K
73, Self-emp-not-inc,791883, 12th,9, Widowed, Sales, Not-in-family, Other, Male,40358,0,35, Jamaica, <=50K
55, State-gov,472896, 11th,9, Never-married, Adm-clerical, Not-in-family, White, Female,16251,567,40, United-States, <=50K
40, Private,338669, Bachelors,10, Never-married, Adm-clerical, Husband, White, Male,0,452,15, United-States, <=50K
37, State-gov,400823, Bachelors,4, Never-married, Craft-repair, Not-in-family, White, Male,14691,0,17, United-States, <=50K
35, State-gov,614432, HS-grad,6, Never-married, Craft-repair, Not-in-family, White, Male,23570,757,23, United-States, <=50K
54, State-gov,326081, HS-grad,4, Married-civ-spouse, Craft-repair, Husband, White, Male,11760,406,13, United-States, <=50K
44, State-gov,585947, Assoc-voc,10, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,25190,0,40, United-States, <=50K
76, State-gov,247119, 12th,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,45640,0,51, Puerto-Rico, <=50K
52, Private,410576, Bachelors,13, Never-married, Adm-clerical, Wife, White, Female,16332,610,45, United-States, >50K
67, Local-gov,690981, 12th,9, Never-married, Handlers-cleaners, Unmarried, White, Male,0,1209,40, United-States, <=50K
46, State-gov,190511, HS-grad,4, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,11140,338,40, United-States, >50K
71, State-gov,199763, 12th,8, Separated, Prof-specialty, Wife, White, Male,36798,0,8, United-States, <=50K
48, State-gov,253899, Bachelors,4, Never-married, Sales, Not-in-family, White, Male,13271,477,40, United-States, <=50K
79, State-gov,172475, 12th,11, Never-married, Adm-clerical, Not-in-family, White, Male,54371,2084,45, Poland, <=50K
61, State-gov,594731, Assoc-voc,9, Separated, Exec-managerial, Unmarried, White, Male,21837,656,19, United-States, <=50K
68, State-gov,719920, Some-college,10, Separated, Handlers-cleaners, Not-in-family, White, Male,32057,1038,31, United-States, <=50K
56, State-gov,214542, Some-college,5, Never-married, Handlers-cleaners, Unmarried, Black, Male,18616,593,40, United-States, <=50K
75, Without-pay,172748, 12th,9, Never-married, Adm-clerical, Not-in-family, Other, Male,44764,1546,44, Puerto-Rico, <=50K
44, State-gov,138852, HS-grad,3, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,9612,288,9, United-States, <=50K
30, State-gov,226443, Masters,14, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,797,23, United-States, >50K
47, Private,264052, Some-college,4, Never-married, Prof-specialty, Husband, White, Male,0,462,50, United-States, >50K
46, State-gov,344163, Bachelors,13, Never-married, Adm-clerical, Husband, White, Male,11735,1887,12, United-States, >50K
