Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,84.25,0,0.0,52,1725.966667,0.0,0.01,1.71,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,1.88,0,0.0,2,31.06,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,22,689.85,0.027777778,0.07,0.0,0.46,May,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.18,0.2,0.0,0.08,May,4,1,1,3,Returning_Visitor,True,False
13,388.3,4,417.0,166,6483.775,0.01,0.02,24.27165,0.38,Aug,2,2,3,2,Returning_Visitor,True,False
0,0.0,0,0.17,1,0.0,0.2,0.2,0.49,0.35,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,27,1035.12,0.02,0.037925926,1.8,0.0,June,4,1,1,3,Returning_Visitor,False,False
3,90.0,0,0.0,4,191.24,0.0,0.04,0.0,0.0,Nov,2,2,1,5,New_Visitor,False,False
0,0.0,0,0.0,11,242.9166667,0.0,0.01,16.16057924,0.0,Dec,2,2,7,2,New_Visitor,False,True
0,0.0,0,0.57,2,64.97,0.0,0.09,0.0,0.0,May,2,5,6,3,Returning_Visitor,False,False
7,51.5,3,175.32,59,1954.754167,0.01,0.03,7.96,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
2,34.97,0,2.22,12,247.9,0.0,0.03,0.0,0.0,Mar,2,3,1,1,Returning_Visitor,False,False
1,4.0,0,1.43,33,1120.25,0.0,0.00625,29.69,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
2,63.99,0,0.0,18,761.51,0.0,0.01,82.29,0.06,Oct,1,1,8,2,Returning_Visitor,False,False
1,39.74,0,0.0,15,646.04,0.0,0.01,51.43,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,14,335.11,0.02,0.06,1.83,0.23,May,2,5,1,3,Returning_Visitor,False,False
0,0.0,0,1.34,54,1775.241667,0.01,0.04,0.0,0.05,Nov,2,6,5,3,Returning_Visitor,False,False
5,190.38,1,0.0,77,2527.87,0.01,0.03,0.0,0.13,Nov,1,1,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,12,259.63,0.02,0.06,0.0,0.44,May,2,2,1,3,Returning_Visitor,False,True
0,26.11,0,0.0,8,855.03,0.025,0.061111111,19.22,0.26,May,2,2,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,29,968.19,0.0,0.01,9.01,0.0,Nov,2,2,1,2,Returning_Visitor,True,True
2,81.6,0,0.0,32,1094.71,0.0,0.023125,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
1,47.27,0,0.0,17,656.46,0.02,0.04,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
3,96.24,0,0.0,24,805.7916667,0.007692308,0.03,0.18,0.0,Nov,2,2,4,1,Returning_Visitor,True,False
7,233.27,1,73.18,69,1723.34,0.003508772,0.01,0.0,0.0,Nov,3,2,7,2,Returning_Visitor,False,False
13,273.73,0,0.0,68,1607.173333,0.01,0.033333333,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
3,75.01,0,0.0,20,700.13,0.0,0.0,80.04344186,0.0,May,2,5,1,4,Returning_Visitor,False,True
2,0.0,0,0.0,15,0.0,0.0,0.03,0.0,0.8,May,2,2,8,6,Returning_Visitor,False,False
0,3.24,0,0.0,22,806.01,0.01,0.05,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,False,False
0,0.0,0,0.34,1,34.2,0.04,0.1,0.0,0.37,May,2,2,1,13,Returning_Visitor,False,False
7,268.4166667,0,0.0,66,2152.47,0.0,0.011904762,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,True
3,80.13,0,0.0,36,947.8833333,0.0,0.01,9.2,0.01,Nov,2,2,1,2,Returning_Visitor,False,False
5,223.26,1,16.38,27,1538.056725,0.013333333,0.036382031,11.15668928,0.01,Jul,3,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,9,3,Returning_Visitor,False,False
0,0.0,0,0.0,5,87.875,0.0,0.026666667,0.0,0.0,Dec,1,1,3,10,Returning_Visitor,False,True
0,0.82,0,0.67,4,66.0,0.0,0.04,1.1,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
9,345.51,3,212.3,112,5312.56,0.01,0.03,9.284545518,0.0,Nov,2,7,1,2,Returning_Visitor,False,True
1,41.7,5,251.87,401,14568.16201,0.0,0.020148947,0.8,0.01,Nov,2,2,4,2,Returning_Visitor,False,True
4,59.53333333,0,0.0,15,183.65,0.0,0.02,1.52,0.0,Dec,2,2,9,2,Returning_Visitor,True,False
0,0.0,0,1.15,17,667.56,0.02,0.044444444,17.79528223,0.34,May,2,5,1,20,Returning_Visitor,False,True
0,2.54,0,1.0,18,741.46,0.03,0.055555556,3.24,0.0,May,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,4.15,28,923.76,0.0,0.021428571,8.391281758,0.0,Nov,1,1,1,2,Returning_Visitor,False,True
1,38.34,0,0.0,45,1494.5,0.01,0.04,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,False
1,0.0,0,0.0,45,1064.24,0.0,0.02,3.57,0.18,May,2,2,1,3,Returning_Visitor,False,False
2,47.3,0,0.0,14,207.72,0.0,0.010526316,1.13,0.02,Oct,2,2,3,2,New_Visitor,False,True
0,0.0,0,16.79,13,844.06,0.05,0.092944664,11.93,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
5,176.25,0,0.0,34,1183.05,0.01,0.02,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
2,86.0,0,0.0,26,1487.67,0.02,0.036842105,32.64521053,0.09,Oct,2,7,1,3,Returning_Visitor,False,False
1,27.5,0,1.24,11,243.6666667,0.0,0.04,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
12,593.4666667,1,21.2,39,1110.966667,0.004255319,0.01,112.4406212,0.05,Sep,4,1,8,4,Returning_Visitor,True,False
2,82.79,0,0.0,27,1110.579167,0.01,0.03,5.4,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
