Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1,5.0,0,0.0,18,576.73,0.0,0.031188811,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,5.0,0,0.0,1,0.0,0.0,0.03,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
0,5.0,0,0.0,18,900.9166667,0.0,0.03,0.0,0.6,Oct,1,2,1,1,Returning_Visitor,False,False
1,5.0,0,0.0,18,576.73,0.2,0.03,0.0,0.0,Oct,2,1,1,2,Returning_Visitor,True,False
13,388.3,0,0.0,18,6483.775,0.00375,0.01725,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
0,5.0,0,0.0,1,0.0,0.2,0.03,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,18,1970.0,0.019259259,0.037925926,0.0,0.0,June,2,2,3,2,Returning_Visitor,False,False
1,90.0,0,0.0,18,576.73,0.0,0.03,0.0,0.0,Oct,2,2,1,5,New_Visitor,False,False
1,5.0,0,0.0,11,576.73,0.0,0.02,0.0,0.0,Oct,2,2,7,2,Returning_Visitor,False,True
1,0.0,0,0.0,18,576.73,0.0,0.03,0.0,0.0,May,2,2,6,1,Returning_Visitor,False,False
7,5.0,0,0.0,59,576.73,0.0,0.03,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
2,94.0,0,0.0,18,97.0,0.0,0.033333333,0.0,0.0,Oct,2,3,1,10,Returning_Visitor,False,False
1,5.0,0,0.0,33,647.625,0.0,0.03,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
1,5.0,0,0.0,18,49.0,0.0,0.03,0.0,0.0,Oct,1,1,8,2,Returning_Visitor,False,False
1,5.0,0,0.0,1,487.0,0.0,0.03,0.0,0.0,Oct,2,1,1,10,Returning_Visitor,True,False
0,0.0,0,0.0,12,103.0,0.133333333,0.03,0.0,0.6,May,2,2,1,2,Returning_Visitor,False,False
0,5.0,0,0.0,75,1775.241667,0.0,0.03,0.0,0.0,Oct,2,6,5,3,Returning_Visitor,True,False
1,5.0,0,0.0,18,576.73,0.003151515,0.03,0.0,0.0,Dec,1,2,1,1,Returning_Visitor,False,False
0,5.0,0,0.0,18,576.73,0.033333333,0.03,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,True
1,5.0,0,0.0,8,70.2,0.0,0.061111111,0.0,0.0,Oct,2,2,8,2,Returning_Visitor,False,False
0,5.0,0,0.0,18,576.73,0.0,0.03,22.27457143,0.0,Oct,2,8,1,2,Returning_Visitor,True,True
1,81.6,0,0.0,18,2230.600476,0.0,0.023125,0.0,0.0,Oct,2,2,9,2,Returning_Visitor,False,False
1,5.0,0,0.0,18,576.73,0.0,0.033386243,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,False
1,5.0,0,0.0,39,576.73,0.007692308,0.03,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
4,5.0,0,0.0,18,576.73,0.0,0.03,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
