Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,35.0,0,0.0,48,1725.97,0.0,0.01,0.0,0.01,Dec,2,2,1,2,New_Visitor,False,False
0,13.87,0,0.0,1,315.94,0.2,0.2,0.0,0.0,Nov,1,1,3,1,Returning_Visitor,False,False
1,46.44,0,0.0,19,900.92,0.0,0.02,1.53,0.15,Mar,1,2,8,2,Returning_Visitor,False,False
0,0.0,0,0.0,21,742.6,0.03,0.05,0.0,0.01,Mar,2,2,3,10,Returning_Visitor,False,False
7,388.3,2,417.0,44,6483.77,0.0,0.03,24.27,0.01,May,2,2,4,6,Returning_Visitor,False,False
0,-0.95,0,1.24,7,0.0,0.05,0.08,0.0,0.07,Nov,1,2,1,3,Returning_Visitor,False,False
2,51.96,0,0.0,33,932.12,0.01,0.04,3.64,0.0,May,4,1,1,3,Returning_Visitor,False,False
3,90.0,1,0.0,20,1076.04,0.0,0.01,4.04,0.45,May,2,2,1,5,Returning_Visitor,False,False
0,0.0,1,26.55,23,1304.85,0.02,0.04,9.57,0.01,Dec,1,2,1,2,Returning_Visitor,False,True
1,25.05,0,1.21,2,-101.16,0.0,0.05,0.0,0.31,May,1,1,1,19,Returning_Visitor,True,False
5,199.41,0,0.0,59,1854.48,0.0,0.0,0.0,0.01,Dec,2,2,3,1,Returning_Visitor,False,False
2,17.24,0,5.42,6,504.48,0.04,0.06,-0.22,0.0,May,3,3,4,3,Returning_Visitor,False,False
4,58.0,0,6.96,26,1352.52,0.0,0.01,0.0,0.02,Dec,1,1,1,2,New_Visitor,False,False
2,82.28,0,-0.01,13,346.9,0.02,0.05,0.0,0.02,Nov,1,1,3,10,Returning_Visitor,False,False
0,38.59,0,0.29,27,922.44,0.0,0.02,0.0,0.08,Nov,1,1,4,1,Returning_Visitor,True,False
0,12.71,0,0.0,12,136.29,0.13,0.14,0.0,0.6,May,3,2,1,3,Returning_Visitor,False,False
1,0.0,0,18.81,75,2695.0,0.01,0.02,0.0,0.02,Nov,2,2,1,18,Returning_Visitor,False,False
2,202.48,0,82.06,55,1903.6,0.0,0.03,10.29,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
0,5.81,0,0.0,6,60.25,0.09,0.13,0.0,0.08,Nov,2,2,1,3,Returning_Visitor,False,True
0,6.51,0,0.0,13,429.97,0.02,0.06,8.08,0.0,Mar,2,2,3,18,Returning_Visitor,False,False
2,0.0,0,5.07,20,1157.65,0.01,0.01,22.27,0.07,Nov,1,8,3,1,Returning_Visitor,False,True
2,76.27,0,11.05,32,549.71,0.01,0.02,10.31,0.0,Jul,2,2,9,3,Returning_Visitor,False,False
1,108.0,0,0.0,37,1183.24,0.02,0.05,4.33,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
0,7.59,0,0.0,39,805.79,0.01,0.01,5.34,0.16,May,2,2,4,1,Returning_Visitor,False,False
2,61.12,0,38.81,34,2016.45,0.01,0.03,1.32,0.04,Nov,3,2,1,2,Returning_Visitor,True,False
3,87.41,2,106.8,52,2749.53,0.01,0.03,0.0,0.0,Sep,3,2,1,18,Returning_Visitor,False,True
1,28.0,0,0.0,42,2495.33,0.0,0.02,24.83,0.0,May,1,2,1,2,Returning_Visitor,True,True
2,5.0,0,45.65,0,839.47,0.0,0.07,0.5,0.8,May,1,1,1,5,New_Visitor,False,False
0,-4.15,0,0.0,18,584.5,0.01,0.04,0.0,0.08,Mar,2,2,1,18,Returning_Visitor,False,False
1,0.01,0,0.0,1,249.09,0.18,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
7,268.42,1,73.4,41,1124.88,0.0,0.02,7.3,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
2,45.94,0,35.18,20,1028.95,0.0,0.03,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
7,171.72,0,33.85,27,1538.06,0.01,0.04,0.88,0.02,Jul,3,2,3,2,Returning_Visitor,False,False
1,0.0,0,0.0,8,92.86,0.2,0.2,0.0,0.09,Mar,2,2,1,1,Returning_Visitor,False,False
1,38.69,1,41.84,11,87.88,0.0,0.03,0.0,0.03,Nov,1,2,1,2,Returning_Visitor,True,True
0,0.0,0,0.0,4,428.18,0.0,0.04,0.0,0.0,Dec,2,2,1,18,Returning_Visitor,False,False
2,266.74,1,1312.4,26,2049.68,0.01,0.04,9.28,0.01,Dec,2,2,1,18,Returning_Visitor,False,True
1,41.7,1,36.29,401,7301.04,0.0,0.02,2.63,0.05,Nov,2,2,1,1,Returning_Visitor,True,True
2,59.53,0,41.5,20,493.86,0.0,0.01,10.14,0.01,Sep,2,2,1,2,New_Visitor,False,False
3,96.72,1,297.2,25,320.27,0.0,0.02,17.8,0.0,Dec,2,2,3,2,Returning_Visitor,False,True
0,-1.24,0,6.1,12,327.32,0.03,0.06,0.0,0.0,May,1,2,3,3,Returning_Visitor,False,False
1,0.0,1,30.53,52,2195.58,0.01,0.02,8.39,0.05,Dec,1,1,1,2,Returning_Visitor,False,True
2,42.33,0,8.51,32,1013.04,0.01,0.02,8.24,0.0,Nov,2,2,1,2,New_Visitor,False,False
1,118.02,0,6.78,45,772.82,0.0,0.01,0.0,0.11,Nov,2,5,2,2,Returning_Visitor,False,False
3,47.3,0,9.41,21,572.22,0.01,0.02,5.07,0.0,Dec,2,2,1,2,New_Visitor,False,True
5,72.58,1,25.1,23,1544.6,0.08,0.09,0.0,0.04,Nov,3,2,1,13,Returning_Visitor,False,False
2,128.88,0,0.0,13,696.5,0.0,0.02,-0.09,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
2,90.19,1,162.0,17,2423.48,0.02,0.04,32.65,0.03,Nov,2,7,3,6,Returning_Visitor,False,False
1,27.5,0,26.65,18,243.67,0.0,0.02,3.07,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
4,593.47,0,21.2,25,1966.56,0.0,0.01,112.44,0.01,Dec,3,2,1,2,Returning_Visitor,False,False
6,164.62,0,0.0,36,1110.58,0.02,0.01,16.36,0.0,Nov,3,2,1,3,Returning_Visitor,False,True
0,0.0,0,0.5,29,669.97,0.01,0.04,4.46,0.1,Dec,1,1,6,18,Returning_Visitor,False,False
3,82.75,1,128.29,12,276.0,0.0,0.01,6.81,0.0,May,2,2,9,2,Returning_Visitor,False,False
1,-1.08,0,0.0,8,250.5,0.0,0.03,2.0,0.02,Mar,2,2,3,1,Returning_Visitor,False,False
3,125.5,0,0.0,22,1183.96,0.0,0.02,0.0,0.02,Dec,1,1,1,2,Returning_Visitor,False,False
6,71.58,0,0.0,14,381.36,0.01,0.0,0.0,-0.01,May,2,2,1,2,New_Visitor,False,False
10,192.82,1,70.36,37,1723.35,0.01,0.01,7.43,0.0,Nov,2,2,1,11,Returning_Visitor,False,False
4,140.81,0,-5.37,7,1234.27,0.04,0.07,3.21,0.03,Nov,2,2,3,7,New_Visitor,True,True
4,113.63,0,10.71,44,1897.79,0.01,0.02,5.51,0.0,Mar,4,1,1,18,Returning_Visitor,False,False
0,0.41,0,0.0,12,275.17,0.05,0.08,1.11,0.04,Mar,4,2,3,18,Returning_Visitor,False,False
3,94.43,0,0.94,53,2690.53,0.01,0.03,3.7,0.1,Nov,2,2,1,2,Returning_Visitor,False,True
7,42.0,1,168.71,23,502.52,0.02,0.03,6.09,0.1,May,1,1,3,3,Returning_Visitor,False,False
1,0.0,0,3.89,13,210.5,0.01,0.05,2.36,0.11,Nov,2,2,1,2,Returning_Visitor,False,False
0,20.16,0,-3.08,35,884.21,0.07,0.09,0.0,1.0,May,3,2,1,6,Returning_Visitor,True,False
1,23.65,0,0.0,10,1656.67,0.06,0.08,1.31,0.0,Mar,1,2,1,1,Returning_Visitor,False,False
0,-7.6,0,3.66,23,685.04,-0.0,0.03,0.0,0.04,Mar,1,1,1,2,Returning_Visitor,False,False
0,9.0,0,0.0,13,688.18,0.01,0.03,43.03,0.01,Dec,1,2,1,2,New_Visitor,False,True
1,4.28,0,0.97,23,568.48,0.05,0.07,0.0,0.4,May,2,2,1,20,Returning_Visitor,False,False
9,104.57,0,-5.04,45,3305.02,0.01,0.05,1.18,0.32,May,3,2,3,13,Returning_Visitor,True,False
0,18.55,0,2.44,20,263.5,0.2,0.2,0.55,0.0,May,1,1,3,3,Returning_Visitor,False,False
4,965.5,0,16.92,30,2095.74,0.02,0.04,15.83,0.0,Dec,1,2,3,2,Returning_Visitor,False,False
3,99.27,1,0.0,26,1858.85,0.0,0.01,35.98,0.04,May,2,2,1,2,Returning_Visitor,False,True
2,71.45,6,665.5,34,484.85,0.02,0.03,0.0,0.45,Nov,3,2,3,10,New_Visitor,False,False
5,39.7,0,72.63,37,788.57,0.0,0.03,0.39,0.0,Sep,2,2,2,4,Returning_Visitor,False,False
3,114.91,0,1.26,57,2631.47,0.02,0.04,0.0,0.11,Nov,2,2,1,18,Returning_Visitor,False,False
4,85.44,0,8.4,146,862.8,0.01,0.02,5.94,0.4,May,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,4.49,8,75.45,0.02,0.03,-0.04,0.01,Mar,3,2,1,10,Returning_Visitor,False,False
2,76.7,1,0.0,58,1807.55,0.0,0.03,11.94,0.21,May,2,2,8,4,Returning_Visitor,False,False
0,0.0,0,3.49,11,476.0,0.02,0.09,1.89,0.02,Dec,2,4,1,1,Returning_Visitor,False,False
0,-1.13,0,0.0,65,2413.61,0.02,0.04,0.0,0.08,Nov,2,2,1,18,Returning_Visitor,False,False
0,30.74,0,17.6,11,41.67,0.01,0.04,0.0,0.0,Dec,1,2,4,2,Returning_Visitor,False,False
0,0.0,0,4.85,8,0.0,0.04,0.08,2.93,0.06,Nov,2,2,2,18,Returning_Visitor,False,False
5,259.83,0,0.0,39,1849.56,0.0,0.01,6.36,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,0.26,0,8.86,5,58.0,0.0,0.03,4.39,0.14,May,2,2,4,3,Returning_Visitor,False,False
0,0.0,0,3.73,8,366.62,0.0,0.05,0.0,0.0,Mar,2,2,9,18,Returning_Visitor,False,False
4,318.2,0,0.0,6,1365.84,0.01,0.04,2.67,0.02,Mar,2,2,1,1,Returning_Visitor,False,False
0,13.81,0,8.17,16,1062.67,0.0,0.03,54.57,0.0,__UNK__,4,1,3,4,New_Visitor,False,True
0,24.29,0,0.0,20,0.0,0.2,0.14,0.0,0.08,Mar,3,2,2,1,Returning_Visitor,False,False
9,201.85,2,18.79,35,1195.72,0.01,0.03,-0.97,0.0,Aug,3,2,1,1,New_Visitor,False,False
4,173.26,0,0.0,34,1465.56,0.01,0.02,20.67,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
1,85.75,0,0.0,24,703.44,0.0,0.0,0.0,0.03,Nov,1,1,1,2,Returning_Visitor,False,False
5,364.33,2,101.34,68,3642.07,0.0,0.02,2.41,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
3,299.0,1,91.47,36,1903.04,0.0,0.02,23.61,0.04,May,3,2,1,1,New_Visitor,True,False
2,46.0,1,6.35,27,1488.14,0.02,0.02,0.0,0.0,Mar,2,4,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,16,553.04,0.0,0.02,5.37,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
