Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,39.58,0,0.0,52,1373.64,0.0,0.03,0.2,0.0,May,2,2,1,2,New_Visitor,False,False
0,8.49,0,1.21,1,31.14,0.12,0.2,0.21,0.0,May,1,1,4,3,Returning_Visitor,False,False
1,1.84,0,0.0,47,1268.18,0.03,0.14,0.0,0.6,May,2,2,8,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,68.86,0.04,0.2,0.0,0.01,May,4,1,1,3,Returning_Visitor,True,False
13,388.3,0,1.52,37,6483.77,0.0,0.02,15.63,0.01,May,2,2,1,2,Returning_Visitor,False,False
0,7.96,0,0.52,2,0.0,0.09,0.14,0.5,0.0,May,2,2,1,3,Returning_Visitor,False,False
1,25.37,0,0.0,45,1970.0,0.02,0.05,0.0,0.0,June,2,2,1,3,Returning_Visitor,False,False
1,90.0,0,0.64,4,190.68,0.0,0.07,3.4,0.01,May,3,2,1,5,New_Visitor,False,False
0,0.0,0,0.0,40,242.92,0.0,0.02,16.16,0.02,May,2,2,7,2,Returning_Visitor,False,True
0,21.43,0,1.4,15,1605.2,0.0,0.08,2.37,0.0,May,1,1,1,1,Returning_Visitor,True,False
1,51.5,0,0.0,42,1954.75,0.03,0.04,2.72,0.0,May,2,2,3,1,Returning_Visitor,False,False
1,113.27,0,0.92,65,97.0,0.02,0.06,0.0,0.0,Mar,3,3,1,4,Returning_Visitor,False,False
1,70.42,0,0.0,33,1492.73,0.0,0.01,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
2,76.88,0,0.0,40,1160.55,0.03,0.06,3.32,0.0,May,2,2,3,2,Returning_Visitor,False,False
0,15.99,0,0.0,1,911.12,0.0,0.07,0.0,0.02,Nov,1,1,4,3,Returning_Visitor,True,False
0,0.0,0,0.11,43,1479.06,0.11,0.1,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
0,21.87,0,0.77,75,1610.08,0.0,0.02,18.4,0.07,Nov,2,2,5,3,Returning_Visitor,False,False
0,0.0,0,0.84,45,1903.6,0.01,0.04,0.0,0.01,Dec,1,1,3,1,Returning_Visitor,False,False
0,31.07,0,0.51,6,1690.4,0.03,0.07,0.0,0.02,Nov,2,2,1,3,Returning_Visitor,False,True
0,2.07,0,0.0,68,1357.63,0.03,0.05,0.0,0.01,May,1,1,3,1,Returning_Visitor,False,False
