Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,88.0,1,31.95,52,1703.49,0.0,0.03,8.86,0.0,Nov,2,2,1,18,Returning_Visitor,False,False
0,10.29,0,7.63,9,0.0,0.04,0.05,0.5,0.0,May,1,10,3,3,Returning_Visitor,False,False
2,260.19,0,11.51,18,900.92,0.03,0.05,0.0,0.6,May,1,2,8,18,Returning_Visitor,True,False
0,46.72,0,0.0,1,441.58,0.2,0.17,-0.93,0.0,Nov,1,1,4,18,Returning_Visitor,False,False
13,339.53,1,219.78,67,6483.77,0.0,0.03,2.34,0.04,May,2,2,1,2,Returning_Visitor,False,False
1,24.51,0,0.0,8,0.0,0.18,0.2,3.43,0.28,May,2,2,1,3,Returning_Visitor,False,False
2,21.11,0,28.41,45,519.46,0.05,0.08,4.15,0.0,June,3,2,3,3,Returning_Visitor,False,False
4,47.94,0,0.0,20,126.0,0.02,0.06,2.55,0.1,May,2,2,1,5,New_Visitor,False,False
1,0.0,0,0.0,30,1026.82,0.0,0.02,16.16,0.11,May,2,2,1,2,Returning_Visitor,True,True
1,24.98,0,6.25,8,19.0,0.04,0.05,1.38,0.26,May,2,2,1,3,Returning_Visitor,False,False
7,51.5,1,25.6,58,1954.75,0.0,0.0,2.35,0.01,Dec,2,2,1,2,Returning_Visitor,False,False
2,110.96,0,0.0,12,97.0,-0.01,0.03,0.0,0.03,Mar,1,3,2,11,New_Visitor,False,False
2,73.87,0,0.0,33,1162.38,0.0,0.03,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
2,44.38,0,-0.4,7,476.92,0.03,0.08,1.57,0.24,May,1,1,3,1,Returning_Visitor,False,False
1,0.0,0,6.88,1,487.0,0.01,0.05,9.16,0.01,Nov,1,10,1,2,Returning_Visitor,True,False
1,48.89,0,-2.77,12,607.79,0.11,0.17,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
1,90.41,0,17.31,75,3442.16,0.0,0.02,1.96,0.02,Nov,2,2,1,3,Returning_Visitor,True,False
1,0.0,0,21.34,77,3393.14,0.0,0.02,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,8.38,6,172.17,0.03,0.07,1.4,0.05,Mar,2,2,1,1,Returning_Visitor,False,True
1,9.32,1,79.73,28,910.75,0.03,0.08,0.0,0.0,Mar,1,1,8,10,Returning_Visitor,False,False
