Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,84.25,0,5.72,38,1901.84,0.01,0.03,3.39,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1,28.12,0,0.0,11,0.0,0.06,0.09,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,19,569.6,0.0,0.02,0.0,0.6,May,1,1,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,22,684.61,0.02,0.06,0.0,0.1,Nov,1,2,1,18,Returning_Visitor,False,False
13,388.3,2,417.0,67,1438.57,0.01,0.02,9.71,0.2,May,2,2,4,2,Returning_Visitor,False,False
1,0.0,0,0.0,30,772.72,0.02,0.05,3.86,0.25,May,2,2,3,2,Returning_Visitor,False,False
3,152.75,0,0.0,34,1970.0,0.0,0.04,0.0,0.16,June,4,13,3,2,Returning_Visitor,False,False
6,90.0,0,0.91,4,126.0,0.01,0.01,0.0,0.0,Aug,2,2,1,5,New_Visitor,False,False
1,0.0,0,0.0,17,553.58,0.0,0.03,2.62,0.0,Mar,2,2,1,2,Returning_Visitor,False,True
1,44.7,0,0.0,27,1721.8,0.03,0.04,5.14,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
2,51.5,0,33.08,59,2017.41,0.0,0.0,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
2,94.0,0,21.35,11,97.0,0.0,0.04,0.77,0.01,Mar,2,2,1,18,Returning_Visitor,False,False
2,58.0,0,48.94,50,1787.5,0.0,0.03,17.55,0.06,Nov,2,2,1,2,Returning_Visitor,False,False
2,125.0,0,0.0,7,309.55,0.03,0.06,6.23,0.05,Nov,1,1,1,3,Returning_Visitor,False,False
1,15.72,0,0.0,9,199.95,0.0,0.1,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
0,0.0,0,4.07,12,103.0,0.13,0.11,-0.74,0.6,May,3,2,1,20,Returning_Visitor,False,False
1,0.0,0,0.0,75,2656.52,0.0,0.02,7.44,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,31.65,0,131.33,77,2376.94,0.02,0.03,25.94,0.01,Dec,1,1,3,1,Returning_Visitor,False,False
0,4.4,0,0.0,16,487.81,0.03,0.07,3.23,0.06,Mar,2,2,3,1,Returning_Visitor,False,True
1,2.46,0,0.0,9,335.04,0.03,0.06,0.95,0.01,Mar,2,2,3,1,Returning_Visitor,False,False
1,0.0,0,0.0,31,794.16,0.0,0.02,22.27,0.02,Nov,1,1,1,5,Returning_Visitor,False,True
2,81.6,0,16.48,49,2230.6,0.01,0.03,5.45,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
1,108.0,1,47.54,31,926.93,0.02,0.03,3.08,0.01,Nov,2,2,1,2,Returning_Visitor,False,False
3,76.88,0,56.21,28,805.79,0.0,0.01,7.61,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
4,67.25,1,40.02,95,2570.43,0.01,0.02,21.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
8,225.22,2,106.8,68,1607.17,0.0,0.02,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,True
2,84.31,0,26.58,7,312.8,0.03,0.04,80.04,0.0,May,2,2,1,4,Returning_Visitor,True,True
2,5.0,0,4.83,0,-70.27,0.01,0.04,2.77,-0.0,Dec,1,1,8,2,Returning_Visitor,False,False
1,0.0,0,-3.92,20,1047.68,0.02,0.03,0.18,0.05,May,4,2,1,4,Returning_Visitor,False,False
0,45.56,0,0.0,10,111.13,0.17,0.2,0.18,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
6,268.42,1,49.13,53,1936.82,0.0,0.02,0.0,0.02,Nov,2,2,1,2,Returning_Visitor,False,True
1,68.9,0,0.0,36,947.88,0.04,0.06,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
7,210.18,0,22.85,27,956.14,0.02,0.02,11.16,0.06,May,3,2,3,2,Returning_Visitor,True,False
0,-1.94,0,52.83,11,0.0,0.2,0.13,8.98,0.05,Nov,1,2,4,2,New_Visitor,False,False
2,-1.97,0,-0.74,4,352.2,0.02,0.03,-0.25,0.02,Mar,1,2,1,10,Returning_Visitor,True,True
1,42.52,0,19.54,11,66.0,0.0,0.04,7.49,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
9,100.52,1,57.1,40,743.48,0.01,0.01,7.95,0.0,Dec,3,2,1,2,Returning_Visitor,True,True
5,41.7,3,279.33,169,14568.16,0.0,0.02,3.55,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
2,59.53,0,-3.96,17,183.65,0.0,0.02,15.53,0.0,Sep,2,2,1,2,New_Visitor,False,False
0,19.27,0,4.74,21,370.71,0.01,0.04,6.88,0.19,Nov,2,2,3,20,Returning_Visitor,False,True
2,69.1,0,3.62,33,647.87,0.01,0.06,0.0,0.0,Nov,2,2,1,18,Returning_Visitor,False,False
2,58.81,0,30.62,28,1063.52,0.04,0.06,9.33,0.03,Mar,2,2,1,1,Returning_Visitor,False,True
2,51.25,0,0.0,21,750.02,-0.0,0.0,11.95,0.02,Mar,2,2,1,2,Returning_Visitor,False,False
1,26.75,0,5.97,45,1282.46,0.0,0.01,6.61,0.04,Nov,2,2,1,18,Returning_Visitor,False,False
5,74.62,1,17.85,23,738.38,0.03,0.03,0.0,0.15,June,3,2,1,5,Returning_Visitor,False,True
0,5.42,0,0.0,13,171.4,0.04,0.05,2.34,0.0,Mar,3,2,8,1,Returning_Visitor,False,False
5,209.96,0,38.17,13,1183.05,0.0,0.03,5.36,0.02,Mar,2,2,1,19,Returning_Visitor,False,False
2,40.0,2,27.96,17,714.96,0.02,0.04,32.65,0.0,May,2,7,3,4,Returning_Visitor,False,False
1,1.53,0,2.19,11,243.67,0.01,0.06,16.3,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
10,66.49,1,80.94,51,1110.97,0.0,0.03,112.44,0.05,Sep,2,2,1,3,Returning_Visitor,False,False
2,122.84,0,0.0,29,1110.58,0.0,0.03,16.36,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
1,0.0,0,0.0,40,1585.08,0.01,0.02,17.19,0.01,Nov,1,1,1,2,Returning_Visitor,False,False
4,79.48,0,3.14,44,1035.25,0.0,0.01,0.0,0.0,Nov,2,5,1,19,Returning_Visitor,False,False
0,7.52,0,0.0,14,631.54,0.03,0.05,1.75,0.01,Dec,3,2,1,1,Returning_Visitor,False,False
4,125.5,1,36.23,28,1117.09,0.0,0.03,8.68,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
3,29.0,0,0.0,25,381.36,0.0,0.0,-1.14,0.8,May,2,10,1,2,Returning_Visitor,False,False
3,93.14,0,0.0,39,1553.52,0.0,0.01,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,-1.18,0,5.96,12,343.25,0.02,0.03,0.38,0.07,Nov,2,2,2,7,New_Visitor,True,True
2,43.03,0,0.0,18,576.38,0.0,0.02,4.05,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
2,0.0,0,0.0,24,268.88,0.0,0.03,-0.86,0.48,May,4,2,6,3,Returning_Visitor,False,False
3,555.5,0,0.0,36,2512.98,0.01,0.03,8.43,0.01,Nov,2,2,1,1,Returning_Visitor,False,True
2,55.17,0,0.0,87,2297.67,0.01,0.04,0.0,0.03,Nov,2,2,1,1,Returning_Visitor,True,False
1,14.63,0,6.94,13,363.31,0.01,0.04,2.17,0.0,May,2,2,1,17,Returning_Visitor,False,False
0,33.96,0,0.0,14,1013.48,0.0,0.09,0.0,1.0,May,2,2,1,6,Returning_Visitor,True,False
1,0.0,0,6.55,20,1656.67,0.06,0.08,0.0,0.01,Mar,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,28,408.39,0.0,0.02,2.58,-0.0,Dec,1,1,1,3,Returning_Visitor,False,False
