Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,46.5,0,5.82,52,1246.71,0.0,0.03,0.63,0.0,Nov,2,2,1,2,New_Visitor,False,False
3,71.19,0,6.37,32,980.16,0.01,0.03,0.25,0.01,May,1,2,4,3,Returning_Visitor,False,False
2,0.0,0,0.0,41,1195.14,0.03,0.02,0.06,0.01,May,1,1,3,1,Returning_Visitor,False,False
3,32.64,1,0.0,30,0.0,0.01,0.2,0.0,0.01,Nov,4,1,1,2,Returning_Visitor,True,False
13,388.3,8,417.0,33,1251.89,0.01,0.02,10.71,0.01,Mar,2,2,1,2,Returning_Visitor,False,False
3,0.0,0,0.0,3,333.48,0.2,0.2,0.16,0.01,Mar,2,2,1,3,Returning_Visitor,False,False
3,0.0,0,10.62,45,1078.93,0.02,0.07,0.41,0.0,Mar,2,1,1,3,Returning_Visitor,False,False
3,64.38,0,10.58,4,126.0,0.0,0.03,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,False,False
4,56.38,1,7.2,27,1422.58,0.0,0.02,16.16,0.0,Mar,2,10,7,2,Returning_Visitor,True,True
0,13.8,1,4.41,33,19.0,0.01,0.1,0.16,0.0,Mar,1,1,6,1,Returning_Visitor,True,False
7,51.5,1,4.35,40,1335.37,0.0,0.03,0.0,0.01,Mar,2,2,3,1,Returning_Visitor,False,False
3,15.01,0,17.94,37,1419.05,0.0,0.03,0.0,0.0,Mar,3,1,1,10,Returning_Visitor,False,False
1,58.0,0,2.44,33,647.62,0.0,0.01,0.27,0.01,Dec,3,2,3,2,Returning_Visitor,False,False
3,92.99,0,0.0,30,460.44,0.03,0.06,0.35,0.02,May,1,1,3,1,Returning_Visitor,False,False
4,0.0,0,0.0,36,1780.82,0.01,0.04,0.52,0.0,Mar,1,1,1,10,Returning_Visitor,True,False
0,0.0,1,19.35,31,185.32,0.13,0.05,0.36,0.15,May,2,2,1,3,Returning_Visitor,False,False
3,48.25,0,0.0,36,1381.16,0.01,0.03,0.0,0.01,Mar,2,1,1,3,Returning_Visitor,True,False
3,20.26,0,6.12,77,1191.92,0.0,0.03,0.02,0.01,Dec,1,1,3,1,Returning_Visitor,False,False
1,10.69,0,0.0,6,128.72,0.04,0.06,0.0,0.01,Mar,2,2,1,3,Returning_Visitor,False,True
0,19.85,1,4.73,8,70.2,0.02,0.08,2.73,0.0,Mar,1,2,8,1,Returning_Visitor,False,False
2,86.02,0,0.0,36,1237.71,0.0,0.01,1.42,0.0,May,1,2,1,4,Returning_Visitor,False,True
4,81.6,3,0.0,32,1488.25,0.01,0.03,0.0,0.3,Jul,2,2,2,1,Returning_Visitor,False,False
3,60.11,0,9.21,27,1899.18,0.01,0.03,0.07,0.02,Mar,2,2,1,1,Returning_Visitor,False,False
3,0.0,0,0.0,39,1133.51,0.01,0.02,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
4,73.77,2,3.19,40,3125.53,0.0,0.03,11.78,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
2,72.82,2,106.8,30,1607.17,0.01,0.03,0.0,0.01,Sep,2,2,3,3,Returning_Visitor,False,True
3,83.89,0,15.18,42,1275.26,0.0,0.01,1.99,0.01,May,1,1,1,4,Returning_Visitor,True,True
2,5.0,0,24.31,0,288.89,0.0,0.03,4.13,0.8,May,1,2,6,2,New_Visitor,False,False
3,32.15,0,0.0,22,584.5,0.01,0.04,0.31,0.01,May,2,1,9,2,Returning_Visitor,False,False
0,0.0,0,6.31,1,102.16,0.16,0.09,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
3,73.24,0,7.43,37,1124.88,0.0,0.02,1.18,0.13,Nov,2,1,9,2,New_Visitor,False,True
2,61.67,0,8.53,43,947.88,0.0,0.03,0.25,0.01,Mar,2,2,1,10,Returning_Visitor,False,False
7,301.08,1,15.64,27,1538.06,0.01,0.02,0.94,0.03,Jul,1,2,1,2,Returning_Visitor,False,False
0,37.52,0,0.0,1,0.0,0.01,0.2,0.78,0.02,Nov,1,2,1,2,New_Visitor,False,False
3,0.0,1,0.0,4,201.96,0.01,0.03,0.74,0.0,Mar,1,1,4,10,Returning_Visitor,True,True
0,6.64,0,0.0,8,114.66,0.0,0.03,0.0,0.01,Mar,2,2,1,2,Returning_Visitor,False,False
9,79.88,3,64.74,77,1308.72,0.0,0.02,8.84,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
5,85.6,2,114.0,39,1247.21,0.01,0.02,11.72,0.02,Mar,2,2,4,1,Returning_Visitor,False,True
