0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
17, Private,87643, Some-college,1, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
17, State-gov,207352, 9th,1, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
73, State-gov,14898, 7th-8th,1, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,1, United-States, <=50K
17, State-gov,14886, 9th,9, Never-married, Adm-clerical, Husband, White, Male,0,0,1, United-States, >50K
17, State-gov,14878, Some-college,1, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, State-gov,167501, Some-college,1, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
17, Private,14878, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
17, State-gov,98361, 9th,1, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
17, Private,14878, Some-college,1, Never-married, Handlers-cleaners, Wife, White, Male,0,0,24, Nicaragua, <=50K
17, Self-emp-inc,14879, Some-college,1, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,98, United-States, >50K
17, State-gov,190987, 9th,1, Never-married, Adm-clerical, Wife, White, Female,2,0,40, United-States, >50K
17, Federal-gov,14917, HS-grad,1, Married-civ-spouse, Craft-repair, Unmarried, White, Male,7,0,35, United-States, <=50K
41, State-gov,65372, 9th,1, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,1, United-States, >50K
35, State-gov,14878, 9th,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, State-gov,14878, Some-college,1, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
27, State-gov,367329, 9th,11, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, State-gov,163342, 9th,1, Never-married, Adm-clerical, Husband, White, Male,0,0,70, United-States, <=50K
26, State-gov,14878, Some-college,1, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
17, State-gov,259510, 9th,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,1, United-States, <=50K
17, State-gov,14879, Some-college,1, Never-married, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
17, Self-emp-not-inc,14878, Bachelors,1, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,30, United-States, <=50K
41, State-gov,14878, HS-grad,1, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private,14878, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,1, United-States, <=50K
35, State-gov,14880, Bachelors,1, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,1, United-States, <=50K
17, State-gov,14878, HS-grad,9, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
17, Private,14879, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,1, United-States, <=50K
17, Private,109001, 9th,1, Never-married, Adm-clerical, Not-in-family, White, Male,1,0,1, United-States, <=50K
17, State-gov,98475, Bachelors,1, Divorced, Handlers-cleaners, Wife, White, Male,0,0,1, United-States, <=50K
17, State-gov,14878, Some-college,1, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private,277342, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,1, United-States, <=50K
17, State-gov,14878, Some-college,10, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,1, United-States, <=50K
42, Local-gov,14878, Some-college,1, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,1, United-States, <=50K
17, State-gov,14878, Some-college,1, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,1, United-States, <=50K
38, State-gov,14878, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,55, United-States, <=50K
17, State-gov,28520, Some-college,1, Never-married, Other-service, Not-in-family, White, Male,0,0,1, United-States, <=50K
22, Private,14878, Some-college,1, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,1, United-States, <=50K
17, State-gov,81286, 9th,1, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
17, Private,14883, Some-college,6, Never-married, Prof-specialty, Own-child, White, Male,0,0,1, United-States, <=50K
20, State-gov,14878, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,1, United-States, <=50K
21, State-gov,14878, Assoc-acdm,12, Married-civ-spouse, Sales, Wife, White, Female,0,0,1, United-States, <=50K
22, State-gov,311764, 9th,7, Widowed, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
17, Federal-gov,186791, HS-grad,1, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,1, United-States, <=50K
17, Private,163434, 9th,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,1, United-States, <=50K
37, State-gov,14878, 9th,1, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,1, United-States, <=50K
35, State-gov,14878, 9th,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
17, State-gov,14887, HS-grad,1, Never-married, Craft-repair, Not-in-family, White, Male,0,0,1, United-States, <=50K
17, State-gov,220563, Some-college,1, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,1, United-States, <=50K
17, State-gov,14900, 7th-8th,1, Widowed, Craft-repair, Wife, White, Female,4,0,1, Dominican-Republic, <=50K
40, State-gov,14878, Some-college,1, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,45, United-States, >50K
17, State-gov,147707, HS-grad,1, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,1, United-States, <=50K
17, State-gov,190511, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,1, United-States, >50K
48, State-gov,14884, 9th,1, Never-married, Adm-clerical, Wife, White, Male,1,0,1, United-States, <=50K
26, State-gov,14879, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,1, United-States, <=50K
35, State-gov,14878, Bachelors,13, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,2977,0,45, United-States, <=50K
17, State-gov,107460, HS-grad,1, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,1, United-States, <=50K
17, State-gov,14878, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
17, Federal-gov,14890, HS-grad,1, Divorced, Handlers-cleaners, Not-in-family, White, Male,2,0,1, United-States, <=50K
17, State-gov,14894, 9th,4, Never-married, Handlers-cleaners, Husband, White, Male,0,0,1, United-States, <=50K
17, State-gov,14882, Bachelors,1, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, State-gov,14879, Bachelors,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,1, United-States, >50K
17, State-gov,264052, Some-college,1, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,1, United-States, >50K
17, State-gov,212894, Bachelors,1, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,1, United-States, >50K
17, Private,14881, Some-college,1, Married-civ-spouse, Transport-moving, Husband, White, Male,3103,0,1, United-States, >50K
19, State-gov,213644, Some-college,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,1, United-States, <=50K
29, State-gov,14879, Some-college,1, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,1, United-States, <=50K
18, State-gov,434268, 9th,7, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,1, United-States, <=50K
35, State-gov,14878, 9th,1, Married-civ-spouse, Sales, Husband, White, Male,0,0,1, United-States, >50K
17, State-gov,125762, 9th,1, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
17, State-gov,14878, 9th,9, Never-married, Exec-managerial, Not-in-family, White, Male,15024,0,1, United-States, >50K
26, Private,118497, Some-college,9, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,1, United-States, <=50K
17, State-gov,14909, Masters,1, Never-married, Handlers-cleaners, Not-in-family, White, Female,2,0,1, United-States, >50K
30, Private,175931, Some-college,1, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,1, United-States, <=50K
17, State-gov,191161, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,1, United-States, <=50K
47, Local-gov,174533, Assoc-voc,1, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,1, United-States, >50K
17, State-gov,14907, 9th,1, Never-married, Handlers-cleaners, Own-child, Black, Male,1,0,1, England, <=50K
21, Private,14878, Some-college,1, Married-civ-spouse, Other-service, Wife, White, Male,0,0,1, United-States, <=50K
17, State-gov,14887, Bachelors,1, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,1, United-States, >50K
31, State-gov,14878, HS-grad,1, Divorced, Machine-op-inspct, Wife, White, Male,0,0,1, United-States, <=50K
17, State-gov,174242, Bachelors,1, Never-married, Adm-clerical, Not-in-family, White, Male,15024,0,1, United-States, >50K
17, Self-emp-inc,14958, 9th,13, Married-civ-spouse, Prof-specialty, Own-child, White, Male,1,0,1, United-States, <=50K
28, State-gov,14878, Some-college,1, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,1, United-States, >50K
48, Private,14878, Some-college,1, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
61, State-gov,14878, Doctorate,16, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,5, United-States, <=50K
34, Private,14878, Some-college,6, Married-civ-spouse, Other-service, Wife, White, Female,0,0,36, United-States, <=50K
40, Self-emp-inc,57233, HS-grad,1, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,1, United-States, >50K
17, Private,14879, 9th,1, Never-married, Adm-clerical, Wife, White, Female,0,0,5, United-States, <=50K
17, State-gov,14878, Bachelors,1, Never-married, Adm-clerical, Not-in-family, White, Male,0,1902,1, United-States, >50K
23, Federal-gov,14878, Some-college,1, Never-married, Transport-moving, Wife, White, Female,0,0,1, United-States, <=50K
32, Private,127451, Assoc-voc,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,1, United-States, >50K
38, State-gov,14878, Masters,1, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, Italy, >50K
17, State-gov,14925, Bachelors,1, Never-married, Adm-clerical, Not-in-family, White, Male,10,1,1, United-States, <=50K
17, State-gov,186916, Bachelors,1, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,1, United-States, <=50K
17, Private,14888, Some-college,1, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, >50K
17, State-gov,14878, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,1, Canada, >50K
17, Private,113364, Assoc-voc,9, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, Vietnam, <=50K
17, State-gov,83043, Bachelors,1, Married-civ-spouse, ?, Own-child, White, Male,0,0,1, United-States, <=50K
17, State-gov,138765, Some-college,1, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,1, United-States, <=50K
17, State-gov,175273, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,1, United-States, <=50K
17, State-gov,14879, Some-college,1, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
32, State-gov,14878, 9th,1, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,1, United-States, <=50K
17, Private,14878, HS-grad,1, Never-married, Adm-clerical, Unmarried, White, Male,0,0,1, United-States, <=50K
17, Private,14878, Some-college,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,1, United-States, >50K
38, Self-emp-not-inc,14878, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
17, State-gov,92262, Bachelors,1, Married-civ-spouse, Sales, Husband, White, Male,0,0,1, United-States, <=50K
26, State-gov,14878, Bachelors,1, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,1, United-States, >50K
17, State-gov,326048, Bachelors,1, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,1, United-States, >50K
17, State-gov,14878, Some-college,10, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,1, United-States, <=50K
17, Private,14878, Some-college,8, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
17, State-gov,270721, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,1, United-States, >50K
39, State-gov,14878, Some-college,1, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,1, United-States, <=50K
17, State-gov,33521, Some-college,1, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
37, State-gov,359591, Some-college,6, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,1, United-States, <=50K
55, State-gov,14878, HS-grad,1, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
