Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,146.93,0,0.0,52,892.64,0.01,0.031188811,12.98,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
1,48.63,0,32.73,1,572.64,0.2,0.2,4.91,0.0,May,1,1,4,3,Returning_Visitor,False,False
4,182.4,0,0.0,40,1787.23,0.027777778,0.04,0.0,0.6,May,2,2,8,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,272.91,0.2,0.2,0.0,0.1,Mar,4,1,1,3,Returning_Visitor,False,False
13,388.3,1,92.52,68,6483.775,0.00375,0.01725,10.71,0.04,Nov,2,2,2,2,Returning_Visitor,False,False
0,21.48,0,22.99,15,0.0,0.04,0.11,4.76,0.0,Feb,2,2,2,4,Returning_Visitor,False,False
4,202.0,0,0.0,45,1970.0,0.019259259,0.03,0.0,0.0,June,2,2,1,3,Returning_Visitor,False,False
1,90.0,0,22.61,4,351.41,0.0,0.02,7.87,0.06,Feb,2,2,1,5,Returning_Visitor,False,False
0,0.0,0,0.0,12,242.9166667,0.0,0.02,16.16057924,0.02,Feb,2,2,7,2,Returning_Visitor,False,True
0,39.01,0,38.94,16,325.68,0.0,0.04,6.52,0.0,May,1,1,1,1,Returning_Visitor,True,False
2,51.5,0,0.0,24,1954.754167,0.01,0.02,11.65,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
1,39.99,0,50.56,16,97.0,0.03,0.11,0.0,0.0,Feb,3,3,1,3,Returning_Visitor,False,False
1,105.38,0,0.0,33,453.36,0.0,0.00625,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
2,42.48,0,0.0,30,628.01,0.025,0.04,7.95,0.0,Feb,2,2,2,4,Returning_Visitor,True,False
1,65.82,0,0.0,1,776.0,0.0,0.06,0.0,0.01,Nov,3,2,4,2,Returning_Visitor,False,False
2,0.0,0,81.62,34,985.54,0.03,0.05,0.0,0.6,May,2,2,1,2,Returning_Visitor,False,False
0,204.18,0,92.86,75,1554.51,0.001333333,0.019428571,7.71,0.06,Feb,2,2,5,2,Returning_Visitor,False,False
0,0.0,0,50.77,40,1903.601743,0.02,0.05,0.0,0.01,Dec,1,1,1,1,Returning_Visitor,False,False
0,65.34,0,26.07,6,728.53,0.033333333,0.066666667,0.0,0.02,Nov,3,2,2,1,Returning_Visitor,False,True
0,56.95,0,0.0,24,725.86,0.025,0.04,0.0,0.08,Mar,1,1,2,4,Returning_Visitor,False,False
3,0.0,0,0.0,38,1137.166667,0.02,0.03,14.94,0.0,May,2,2,1,4,Returning_Visitor,True,True
2,81.6,0,50.11,32,2230.600476,0.01,0.023125,0.0,0.0,Jul,2,2,9,2,Returning_Visitor,False,False
1,142.05,0,0.0,37,1553.38,0.01,0.033386243,3.58,0.01,Dec,2,2,1,1,Returning_Visitor,False,False
6,0.0,1,0.0,39,805.7916667,0.007692308,0.013846154,0.0,0.01,Dec,2,2,4,2,Returning_Visitor,False,False
5,406.0,0,55.49,50,1203.61,0.003508772,0.01,0.0,0.05,Feb,2,2,1,2,Returning_Visitor,True,False
9,244.02,2,57.88,60,1942.84,0.02,0.02,13.77,0.11,Sep,2,2,1,2,Returning_Visitor,False,True
1,49.31,0,0.0,12,249.72,0.0,0.002325581,8.02,0.04,May,2,2,3,2,Returning_Visitor,True,True
1,5.0,0,0.0,28,632.07,0.03,0.03,0.0,0.8,May,2,1,8,6,New_Visitor,False,False
0,0.0,0,27.53,16,671.36,0.01,0.036363636,13.18,0.39,May,4,1,9,4,Returning_Visitor,False,False
0,0.0,0,0.0,8,468.72,0.2,0.2,7.33,0.06,Dec,3,2,1,13,Returning_Visitor,False,False
