Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,10.0,0,0.0,52,580.94,0.0,0.031188811,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
1,10.0,0,0.0,1,580.94,0.0,0.2,0.0,0.0,May,1,2,4,3,Returning_Visitor,False,False
1,10.0,0,0.0,17,580.94,0.027777778,0.03,0.0,0.6,May,2,2,8,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,580.94,0.0,0.2,0.0,0.0,Oct,4,2,1,2,Returning_Visitor,False,False
13,388.3,0,0.0,17,6483.775,0.00375,0.01725,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
0,10.0,0,0.0,17,0.0,0.0,0.03,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
1,10.0,0,0.0,45,1970.0,0.019259259,0.03,0.0,0.0,June,2,2,1,2,Returning_Visitor,False,False
1,90.0,0,0.0,4,580.94,0.0,0.03,0.0,0.0,Oct,2,2,1,5,Returning_Visitor,False,False
0,0.0,0,0.0,17,242.9166667,0.0,0.02,16.16057924,0.0,Oct,2,2,7,2,Returning_Visitor,False,True
0,10.0,0,0.0,17,580.94,0.0,0.03,0.0,0.0,May,2,1,1,1,Returning_Visitor,True,False
1,51.5,0,0.0,17,1954.754167,0.0,0.03,0.0,0.0,Oct,2,2,3,1,Returning_Visitor,False,False
1,10.0,0,0.0,17,97.0,0.0,0.03,0.0,0.0,Oct,3,3,1,2,Returning_Visitor,False,False
1,10.0,0,0.0,33,580.94,0.0,0.00625,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
2,10.0,0,0.0,17,580.94,0.025,0.03,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
1,10.0,0,0.0,1,580.94,0.0,0.03,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
1,0.0,0,0.0,17,580.94,0.0,0.03,0.0,0.6,May,2,2,1,2,Returning_Visitor,False,False
0,10.0,0,0.0,75,580.94,0.001333333,0.019428571,0.0,0.0,Oct,2,2,5,2,Returning_Visitor,False,False
0,0.0,0,0.0,17,1903.601743,0.0,0.03,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
0,10.0,0,0.0,6,580.94,0.033333333,0.066666667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
0,10.0,0,0.0,17,580.94,0.025,0.03,0.0,0.0,Oct,1,2,1,2,Returning_Visitor,False,False
1,0.0,0,0.0,17,1137.166667,0.0,0.03,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,True
2,81.6,0,0.0,32,2230.600476,0.0,0.023125,0.0,0.0,Jul,2,2,9,2,Returning_Visitor,False,False
1,10.0,0,0.0,37,580.94,0.0,0.033386243,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
1,0.0,0,0.0,39,805.7916667,0.007692308,0.013846154,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
1,406.0,0,0.0,17,580.94,0.003508772,0.03,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,True,False
1,10.0,2,0.0,17,580.94,0.0,0.03,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
1,10.0,0,0.0,17,580.94,0.0,0.002325581,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,True,True
1,5.0,0,0.0,17,580.94,0.0,0.03,0.0,0.8,Oct,2,2,8,2,New_Visitor,False,False
0,0.0,0,0.0,17,580.94,0.0,0.036363636,0.0,0.0,May,4,2,9,4,Returning_Visitor,False,False
0,0.0,0,0.0,17,580.94,0.2,0.2,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,False,False
1,268.4166667,0,0.0,41,1124.875,0.0,0.03,0.0,0.0,Oct,2,2,9,2,Returning_Visitor,False,True
1,10.0,0,0.0,17,947.8833333,0.0,0.006078431,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
