Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,143.72,1,74.32,52,1435.1,0.0,0.031188811,7.32,0.0,Nov,2,2,1,2,New_Visitor,False,False
1,30.9,0,19.76,10,926.07,0.03,0.04,2.39,0.22,May,2,2,4,3,Returning_Visitor,False,False
1,0.0,0,0.0,20,1122.42,0.027777778,0.03,2.78,0.12,Oct,1,1,9,1,Returning_Visitor,False,False
0,35.74,0,0.0,8,0.0,0.06,0.2,0.0,0.01,Nov,4,1,1,3,Returning_Visitor,True,False
13,388.3,8,417.0,61,2625.38,0.01,0.01725,31.53,0.08,Nov,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,7,535.63,0.2,0.2,2.57,0.64,Aug,1,2,1,3,Returning_Visitor,False,False
1,0.0,0,35.06,45,1245.18,0.019259259,0.02,2.38,0.0,Oct,3,2,1,1,Returning_Visitor,False,False
3,90.17,0,36.11,4,126.0,0.02,0.06,0.0,0.0,Oct,2,2,6,4,Returning_Visitor,False,False
3,130.89,1,72.16,32,1803.44,0.0,0.02,16.16057924,0.0,Feb,2,10,7,4,Returning_Visitor,True,True
0,24.66,0,12.72,5,19.0,0.03,0.1,2.08,0.0,Oct,3,2,6,1,Returning_Visitor,True,False
7,51.5,1,118.79,68,2205.03,0.0,0.02,0.0,0.06,Oct,2,2,3,1,Returning_Visitor,False,False
2,81.55,0,37.18,32,1352.29,0.01,0.033333333,0.0,0.0,Dec,3,2,1,10,Returning_Visitor,False,False
1,58.0,1,72.58,33,647.625,0.01,0.00625,6.44,0.01,Dec,3,2,3,2,Returning_Visitor,False,False
2,71.26,0,0.0,34,1347.63,0.025,0.03,4.9,0.16,Mar,1,1,3,1,Returning_Visitor,False,False
1,0.0,0,0.0,6,1138.85,0.02,0.08,2.02,0.0,Oct,1,1,1,10,Returning_Visitor,False,False
0,0.0,0,48.26,7,832.76,0.133333333,0.2,5.01,0.17,May,2,9,1,3,Returning_Visitor,False,False
2,54.24,0,0.0,16,1155.15,0.02,0.1,0.0,0.03,Oct,2,2,1,3,Returning_Visitor,True,False
2,97.44,0,63.75,77,1586.39,0.01,0.01,3.97,0.01,Dec,1,1,3,2,Returning_Visitor,False,False
1,56.56,0,0.0,6,1337.3,0.02,0.06,0.0,0.06,Oct,2,2,1,4,Returning_Visitor,False,True
0,60.2,0,19.21,8,70.2,0.04,0.05,4.43,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
2,84.19,0,0.0,33,1489.89,0.01,0.007142857,4.18,0.0,May,1,1,1,3,New_Visitor,True,True
3,81.6,0,0.0,32,1325.12,0.0125,0.02,0.0,0.01,Jul,2,2,1,1,Returning_Visitor,False,False
2,61.39,0,19.67,11,891.89,0.02,0.05,3.04,0.03,Oct,2,2,1,2,Returning_Visitor,False,False
1,0.0,0,0.0,11,1173.83,0.03,0.08,0.0,0.0,Oct,2,2,9,1,Returning_Visitor,False,False
4,268.6,1,127.27,63,1545.52,0.003508772,0.01,9.58,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
3,54.21,2,106.8,21,1607.173333,0.0,0.01,0.0,0.01,Sep,2,2,6,3,Returning_Visitor,False,True
2,62.22,0,27.25,42,1993.78,0.0,0.02,4.23,0.07,May,2,2,1,1,Returning_Visitor,True,True
2,5.0,0,39.6,0,1180.53,0.0,0.02,2.69,0.8,May,2,1,1,4,New_Visitor,False,False
1,41.5,0,0.0,22,584.5,0.01,0.036363636,2.79,0.11,May,3,1,9,1,Returning_Visitor,False,False
0,0.0,0,20.64,1,967.27,0.05,0.09,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
2,72.6,0,23.87,13,1124.875,0.02,0.04,5.06,0.06,Oct,2,2,9,2,Returning_Visitor,False,True
1,59.24,0,22.14,14,947.8833333,0.0,0.04,3.42,0.02,Mar,2,2,1,10,Returning_Visitor,False,False
7,301.0777778,1,112.71,39,1538.056725,0.01,0.01,5.12,0.01,Jul,3,2,2,2,Returning_Visitor,False,False
0,39.21,0,0.0,1,0.0,0.13,0.2,4.35,0.01,Nov,3,2,9,2,New_Visitor,False,False
1,0.0,0,0.0,4,682.5,0.01,0.05,2.23,0.0,Mar,2,2,4,10,Returning_Visitor,False,True
