Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3,77.6,1,35.09,52,1150.21,0.0,0.031188811,6.25,0.0,Nov,2,2,1,2,New_Visitor,False,False
2,77.6,1,35.09,31,1150.21,0.02,0.04,6.25,0.06,May,2,2,4,3,Returning_Visitor,False,False
2,0.0,0,0.0,31,1150.21,0.027777778,0.04,6.25,0.06,Oct,2,1,1,1,Returning_Visitor,False,False
2,77.6,1,0.0,31,0.0,0.02,0.2,0.0,0.06,Nov,4,1,1,2,Returning_Visitor,True,False
13,388.3,8,417.0,31,1150.21,0.02,0.01725,6.25,0.06,Oct,2,2,1,2,Returning_Visitor,False,False
2,0.0,1,0.0,31,1150.21,0.2,0.2,6.25,0.06,Oct,2,2,1,2,Returning_Visitor,False,False
2,0.0,0,35.09,45,1150.21,0.019259259,0.04,6.25,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
3,77.6,1,35.09,4,126.0,0.02,0.04,0.0,0.0,Oct,2,2,6,2,Returning_Visitor,False,False
2,77.6,1,35.09,31,1150.21,0.0,0.02,16.16057924,0.0,Oct,2,10,7,2,Returning_Visitor,True,True
0,77.6,1,35.09,31,19.0,0.02,0.1,6.25,0.0,Oct,2,2,6,2,Returning_Visitor,True,False
7,51.5,1,35.09,31,1150.21,0.0,0.04,0.0,0.06,Oct,2,2,3,1,Returning_Visitor,False,False
2,77.6,0,35.09,31,1150.21,0.02,0.033333333,0.0,0.0,Oct,3,2,1,10,Returning_Visitor,False,False
1,58.0,1,35.09,33,647.625,0.02,0.00625,6.25,0.06,Dec,3,2,3,2,Returning_Visitor,False,False
2,77.6,1,0.0,31,1150.21,0.025,0.04,6.25,0.06,Oct,2,1,1,1,Returning_Visitor,False,False
2,0.0,0,0.0,31,1150.21,0.02,0.04,6.25,0.0,Oct,2,1,1,10,Returning_Visitor,False,False
0,0.0,1,35.09,31,1150.21,0.133333333,0.04,6.25,0.06,May,2,2,1,3,Returning_Visitor,False,False
2,77.6,0,0.0,31,1150.21,0.02,0.04,0.0,0.06,Oct,2,2,1,3,Returning_Visitor,True,False
2,77.6,0,35.09,77,1150.21,0.02,0.04,6.25,0.06,Dec,1,2,3,2,Returning_Visitor,False,False
2,77.6,0,0.0,6,1150.21,0.02,0.04,0.0,0.06,Oct,2,2,1,2,Returning_Visitor,False,True
0,77.6,1,35.09,8,70.2,0.02,0.04,6.25,0.0,Oct,2,2,8,1,Returning_Visitor,False,False
2,77.6,1,0.0,31,1150.21,0.02,0.007142857,6.25,0.0,May,1,2,1,2,Returning_Visitor,False,True
2,81.6,1,0.0,32,1150.21,0.0125,0.04,0.0,0.06,Jul,2,2,1,1,Returning_Visitor,False,False
2,77.6,0,35.09,31,1150.21,0.02,0.04,6.25,0.06,Oct,2,2,1,2,Returning_Visitor,False,False
2,0.0,0,0.0,31,1150.21,0.02,0.04,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,False
4,77.6,1,35.09,31,1150.21,0.003508772,0.04,6.25,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
2,77.6,2,106.8,31,1607.173333,0.02,0.04,0.0,0.06,Sep,2,2,1,3,Returning_Visitor,False,True
2,77.6,0,35.09,42,1150.21,0.0,0.04,6.25,0.06,May,2,2,1,2,Returning_Visitor,True,True
2,5.0,0,35.09,0,1150.21,0.0,0.04,6.25,0.8,May,2,2,1,2,New_Visitor,False,False
2,77.6,0,0.0,22,584.5,0.02,0.036363636,6.25,0.06,May,2,2,9,2,Returning_Visitor,False,False
