0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
32, Private,178435, Bachelors,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Private,207352, Bachelors,10, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,7,0,41, United-States, >50K
30, State-gov,74040, 7th-8th,4, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,33, United-States, <=50K
40, Private,174924, HS-grad,9, Never-married, Exec-managerial, Husband, White, Male,-3,0,37, United-States, >50K
31, Private,264936, Some-college,10, Never-married, Handlers-cleaners, Husband, White, Male,2,0,37, United-States, <=50K
38, Private,168190, HS-grad,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private,323619, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,-3,0,30, United-States, <=50K
35, Private,164437, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, United-States, <=50K
25, Private,176172, 10th,6, Never-married, Exec-managerial, Husband, White, Male,2,0,24, United-States, <=50K
54, Private,162439, Some-college,9, Never-married, Exec-managerial, Husband, White, Male,-1,0,98, United-States, >50K
46, Private,190987, Bachelors,10, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,1,0,42, United-States, >50K
54, Private,230387, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,-7,0,41, United-States, <=50K
41, Private,65372, HS-grad,16, Divorced, Sales, Husband, White, Female,-7,0,41, United-States, >50K
36, Private,159179, Some-college,10, Never-married, Sales, Husband, White, Male,1,0,40, United-States, <=50K
46, Private,243743, HS-grad,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, United-States, >50K
27, Private,144695, Assoc-voc,9, Never-married, Prof-specialty, Husband, White, Male,2,0,38, United-States, <=50K
40, Private,163342, HS-grad,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,43, United-States, <=50K
34, Private,159253, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Male,12,0,44, United-States, <=50K
38, Private,170400, HS-grad,13, Never-married, Craft-repair, Husband, White, Male,1,0,38, United-States, <=50K
47, Self-emp-not-inc,166367, Bachelors,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,5,0,35, United-States, <=50K
34, Self-emp-not-inc,181565, HS-grad,13, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,42, United-States, <=50K
37, Private,220460, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,-2,0,41, United-States, <=50K
40, Private,137421, HS-grad,9, Never-married, Adm-clerical, Husband, White, Male,0,0,35, Trinadad&Tobago, <=50K
35, Private,182921, HS-grad,11, Never-married, Exec-managerial, Not-in-family, White, Male,-2,0,42, United-States, <=50K
27, Private,219371, Some-college,11, Never-married, Other-service, Not-in-family, White, Female,4,0,35, United-States, <=50K
40, Private,308028, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,-3,0,43, United-States, <=50K
38, Private,207500, HS-grad,10, Never-married, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
43, Private,195779, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,-1,0,39, United-States, <=50K
24, Private,209375, 9th,10, Never-married, Handlers-cleaners, Husband, White, Female,2,0,40, United-States, <=50K
29, Private,277342, HS-grad,10, Never-married, Prof-specialty, Husband, White, Male,-3,0,40, United-States, <=50K
35, Self-emp-inc,119891, Some-college,10, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov,267138, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,37, United-States, <=50K
26, Private,258306, Some-college,10, Never-married, Other-service, Husband, White, Male,-6,0,42, United-States, <=50K
38, Private,160035, HS-grad,10, Never-married, Handlers-cleaners, Husband, White, Male,-7,0,55, United-States, <=50K
32, Private,28520, Some-college,11, Never-married, Other-service, Not-in-family, White, Male,2,0,47, United-States, <=50K
22, Private,169612, Some-college,10, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,41, United-States, <=50K
40, Private,81286, HS-grad,11, Never-married, Adm-clerical, Husband, White, Male,1,0,45, United-States, <=50K
17, Private,171164, HS-grad,11, Married-civ-spouse, Priv-house-serv, Own-child, White, Female,0,0,43, United-States, <=50K
20, Private,104037, HS-grad,11, Never-married, Other-service, Husband, White, Male,2,0,41, United-States, <=50K
43, Private,196854, HS-grad,12, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private,168844, HS-grad,7, Widowed, Exec-managerial, Husband, Black, Male,3,0,35, United-States, <=50K
50, Private,201106, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,8,0,41, United-States, <=50K
36, Private,165986, HS-grad,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,2,0,36, United-States, <=50K
40, Private,146816, Some-college,13, Never-married, Exec-managerial, Husband, White, Female,-1,0,37, United-States, <=50K
52, Private,124581, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,42, United-States, <=50K
35, Self-emp-not-inc,142667, HS-grad,9, Never-married, Craft-repair, Husband, White, Male,0,-1,39, United-States, <=50K
33, Private,233047, Bachelors,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,2,0,40, United-States, <=50K
38, Private,247119, 7th-8th,12, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,43, Dominican-Republic, <=50K
40, Private,225660, Bachelors,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,3,0,45, United-States, >50K
31, Private,147707, Some-college,9, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private,190511, HS-grad,10, Never-married, Machine-op-inspct, Husband, White, Female,0,0,39, United-States, >50K
39, Private,172083, HS-grad,10, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,-4,0,41, United-States, <=50K
36, Self-emp-not-inc,206010, HS-grad,13, Divorced, Sales, Husband, White, Male,2,0,42, United-States, <=50K
40, State-gov,156146, HS-grad,13, Never-married, Exec-managerial, Husband, White, Male,2977,0,45, United-States, <=50K
31, Private,107460, HS-grad,9, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,-1,0,37, United-States, <=50K
44, Private,213692, HS-grad,10, Married-civ-spouse, Adm-clerical, Own-child, White, Male,-3,0,45, United-States, <=50K
37, Federal-gov,176958, HS-grad,11, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc,172748, 7th-8th,4, Never-married, Adm-clerical, Not-in-family, White, Male,-4,0,45, United-States, <=50K
32, Private,138852, HS-grad,9, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Private,226443, HS-grad,14, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,6,0,45, United-States, >50K
47, Private,264052, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,4,0,50, United-States, >50K
39, Private,212894, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
33, Private,149986, HS-grad,13, Never-married, Adm-clerical, Husband, White, Male,3103,0,43, United-States, >50K
40, Private,168166, 9th,12, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,39, United-States, <=50K
36, Private,413297, Some-college,10, Never-married, Exec-managerial, Husband, White, Male,3411,0,70, United-States, <=50K
39, Private,183159, HS-grad,10, Never-married, Adm-clerical, Husband, White, Male,0,0,42, United-States, <=50K
35, Private,89622, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,-3,0,50, United-States, >50K
30, Private,148579, HS-grad,9, Never-married, Prof-specialty, Husband, White, Male,2,0,43, United-States, <=50K
46, Private,320124, HS-grad,8, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,-8,0,41, United-States, >50K
26, Private,184880, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, United-States, <=50K
