0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
32, Private,164203, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,40,40, United-States, <=50K
27, Private,207352, Bachelors,15, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,434,0,47, Japan, >50K
62, State-gov,74040, 7th-8th,4, Divorced, Protective-serv, Not-in-family, White, Female,0,0,35, United-States, <=50K
42, Private,174924, Masters,13, Never-married, Exec-managerial, Not-in-family, White, Male,748,0,47, United-States, >50K
31, Private,264936, HS-grad,10, Never-married, Prof-specialty, Not-in-family, White, Male,362,5,41, United-States, <=50K
24, Private,135967, 11th,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private,323619, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,-66,12,28, United-States, <=50K
57, Private,218660, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,49, United-States, <=50K
25, Private,141357, 10th,6, Never-married, Adm-clerical, Own-child, White, Male,181,0,24, United-States, <=50K
54, Never-worked,162439, Bachelors,9, Never-married, Exec-managerial, Not-in-family, White, Male,1786,0,98, United-States, >50K
36, Private,190987, Some-college,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,842,0,40, United-States, >50K
54, Private,230387, HS-grad,11, Never-married, Exec-managerial, Not-in-family, White, Male,826,0,36, United-States, <=50K
41, Private,65372, Bachelors,16, Divorced, Sales, Unmarried, White, Female,31952,0,35, United-States, >50K
34, Private,159179, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,570,0,40, United-States, <=50K
46, Private,243743, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,604,0,41, United-States, >50K
27, Private,163798, Assoc-voc,12, Married-civ-spouse, Other-service, Husband, White, Male,561,0,49, United-States, <=50K
40, Private,163342, HS-grad,8, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,41, United-States, <=50K
34, Private,213534, Assoc-acdm,12, Never-married, Other-service, Husband, White, Male,554,-1,40, United-States, <=50K
40, Private,181299, 11th,13, Never-married, Exec-managerial, Husband, White, Male,537,9,46, United-States, <=50K
47, Self-emp-not-inc,75554, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,883,37,35, United-States, <=50K
46, Self-emp-not-inc,416747, Masters,13, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,43, United-States, <=50K
20, Private,220460, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,-456,0,37, United-States, <=50K
40, Private,137421, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,4,55, Trinadad&Tobago, <=50K
35, Private,214437, HS-grad,10, Never-married, Exec-managerial, Not-in-family, White, Male,1949,1,68, United-States, <=50K
27, Private,219371, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female,133,0,35, United-States, <=50K
44, Private,308028, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,-514,0,49, United-States, <=50K
35, Private,138154, 9th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
