0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
37, Private,209911, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,5514,162,46, United-States, <=50K
27, Private,207352, Bachelors,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,127,44, India, >50K
27, Private,74040, 7th-8th,4, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private,186904, HS-grad,10, Separated, Exec-managerial, Not-in-family, White, Female,14344,0,38, United-States, >50K
31, Private,264936, Some-college,9, Never-married, Other-service, Not-in-family, White, Female,176,0,40, United-States, <=50K
27, Private,167501, HS-grad,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,35,38, United-States, <=50K
37, Private,192528, HS-grad,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,33,38, United-States, <=50K
58, ?,98361, Bachelors,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,263,50, United-States, <=50K
27, Private,232578, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,24, Nicaragua, <=50K
41, Self-emp-inc,162439, HS-grad,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,991,121,42, United-States, >50K
37, Private,203290, Some-college,9, Never-married, Other-service, Wife, White, Female,7298,-38,35, United-States, >50K
54, Private,196809, Some-college,9, Divorced, Adm-clerical, Unmarried, White, Female,-2761,-80,32, United-States, <=50K
37, Private,191923, Doctorate,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, >50K
35, Private,204137, HS-grad,10, Married-civ-spouse, Sales, Husband, White, Male,2103,0,40, United-States, <=50K
45, State-gov,243743, Bachelors,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,2531,212,46, United-States, >50K
27, Private,367329, Assoc-voc,9, Never-married, Other-service, Not-in-family, White, Female,0,-81,33, United-States, <=50K
35, Private,163342, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,-654,1,36, United-States, <=50K
26, Private,226825, Some-college,9, Never-married, Other-service, Husband, White, Male,0,-31,40, United-States, <=50K
48, ?,165361, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,3139,0,48, United-States, <=50K
48, Self-emp-not-inc,88500, HS-grad,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,196,44, United-States, <=50K
29, Private,210886, Some-college,8, Divorced, Other-service, Unmarried, Black, Female,0,-149,30, United-States, <=50K
35, Private,220460, HS-grad,10, Never-married, Sales, Husband, White, Male,1353,47,39, United-States, <=50K
37, Private,200513, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,2288,85,41, United-States, <=50K
35, Private,188712, HS-grad,9, Never-married, Exec-managerial, Husband, White, Male,1125,93,41, United-States, <=50K
27, Private,219371, Some-college,9, Never-married, Other-service, Not-in-family, White, Female,-1047,-47,35, United-States, <=50K
63, ?,141319, HS-grad,11, Divorced, Tech-support, Not-in-family, White, Female,-2186,170,40, United-States, <=50K
46, State-gov,170389, Bachelors,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,2757,227,46, United-States, <=50K
45, State-gov,160035, HS-grad,11, Divorced, Exec-managerial, Not-in-family, White, Male,-1604,114,40, United-States, <=50K
24, Private,197953, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,-269,5,37, United-States, <=50K
34, Private,277342, Some-college,10, Never-married, Other-service, Husband, White, Male,1055,28,38, United-States, <=50K
31, Private,218507, Some-college,9, Married-civ-spouse, Other-service, Husband, White, Male,2287,11,39, United-States, <=50K
40, Private,267138, HS-grad,10, Never-married, Exec-managerial, Husband, Black, Male,967,101,41, United-States, <=50K
38, Private,258306, Some-college,6, Divorced, Farming-fishing, Unmarried, White, Female,0,-93,30, United-States, <=50K
40, Private,160035, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,2186,137,55, United-States, <=50K
35, Private,28520, Some-college,9, Divorced, Adm-clerical, Unmarried, White, Female,-3500,0,32, United-States, <=50K
22, Private,201840, HS-grad,9, Never-married, Exec-managerial, Wife, White, Male,0,16,38, United-States, <=50K
25, Private,81286, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,1647,105,41, United-States, <=50K
34, Private,212875, 10th,6, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,94,43, United-States, <=50K
34, Private,194630, Some-college,9, Never-married, Other-service, Not-in-family, White, Female,-1051,0,40, United-States, <=50K
21, Private,174907, HS-grad,12, Never-married, Other-service, Not-in-family, White, Female,119,3,37, United-States, <=50K
32, Private,311764, Some-college,7, Divorced, Other-service, Unmarried, Black, Female,0,-143,29, United-States, <=50K
55, Federal-gov,186791, HS-grad,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,83,40, United-States, <=50K
34, Private,203263, Some-college,9, Never-married, Other-service, Husband, White, Male,0,19,40, United-States, <=50K
42, Self-emp-inc,181011, HS-grad,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,2408,170,44, United-States, <=50K
34, Private,211336, HS-grad,10, Married-civ-spouse, Other-service, Own-child, White, Male,2852,61,41, United-States, <=50K
54, Self-emp-not-inc,57101, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2138,0,45, United-States, <=50K
43, State-gov,220563, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,1089,151,40, United-States, <=50K
56, Private,231794, 7th-8th,9, Married-civ-spouse, Other-service, Unmarried, Other, Male,4216,25,40, Dominican-Republic, <=50K
