0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
17, State-gov,14880, Some-college,1, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,1, United-States, <=50K
27, Private,14884, 1st-4th,13, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, India, >50K
73, State-gov,14882, 9th,1, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private,14879, Bachelors,1, Separated, Exec-managerial, Not-in-family, White, Male,0,0,1, United-States, >50K
31, Private,264936, Some-college,1, Never-married, Other-service, Wife, White, Female,0,0,1, United-States, <=50K
17, Private,167501, Some-college,1, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,1, United-States, <=50K
17, State-gov,14878, Some-college,1, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Local-gov,98361, Some-college,1, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
25, Private,206600, 10th,1, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,24, Nicaragua, <=50K
17, Self-emp-inc,162439, HS-grad,1, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,1, United-States, >50K
37, State-gov,14878, Some-college,1, Married-civ-spouse, Adm-clerical, Wife, White, Male,7298,0,40, United-States, >50K
17, Private,14878, HS-grad,1, Widowed, Adm-clerical, Unmarried, White, Female,0,0,1, United-States, <=50K
17, State-gov,14879, Some-college,1, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
35, Private,14888, Some-college,1, Never-married, Prof-specialty, Not-in-family, White, Male,1,0,1, United-States, <=50K
46, Private,243743, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
17, Private,14878, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
17, State-gov,163342, Some-college,1, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,70, United-States, <=50K
17, Private,14882, Some-college,1, Never-married, Other-service, Not-in-family, White, Male,0,0,1, United-States, <=50K
17, Private,14879, Some-college,13, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,1, United-States, <=50K
47, Self-emp-not-inc,88500, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,1, United-States, <=50K
17, Self-emp-not-inc,14878, 9th,1, Never-married, Exec-managerial, Unmarried, White, Male,0,0,30, United-States, <=50K
41, State-gov,220460, Some-college,1, Never-married, Adm-clerical, Own-child, White, Male,0,0,1, United-States, <=50K
17, Private,14882, Some-college,1, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,1, United-States, <=50K
17, Private,185848, Some-college,1, Never-married, Exec-managerial, Not-in-family, White, Male,4650,0,50, United-States, <=50K
27, State-gov,14882, Some-college,9, Never-married, Adm-clerical, Wife, White, Female,0,0,1, United-States, <=50K
17, State-gov,308028, Some-college,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,1, United-States, <=50K
17, Private,109001, Some-college,1, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,1, United-States, <=50K
45, State-gov,98475, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
17, State-gov,14904, Bachelors,1, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,1, United-States, <=50K
17, Private,277342, Some-college,10, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
17, Private,14882, Some-college,1, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,1, United-States, <=50K
17, Private,14878, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
