0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
33, Private,220858, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, <=50K
27, Private,146932, HS-grad,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,-5,0,40, India, >50K
73, Private,179137, HS-grad,12, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, Private,273152, HS-grad,10, Separated, Exec-managerial, Not-in-family, White, Male,1,0,41, United-States, >50K
31, Private,264936, HS-grad,11, Never-married, Other-service, Not-in-family, White, Female,2,0,38, United-States, <=50K
39, Private,167501, HS-grad,12, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,41, United-States, <=50K
43, Private,214457, HS-grad,10, Never-married, Adm-clerical, Not-in-family, White, Male,9,0,40, United-States, <=50K
35, Local-gov,98361, HS-grad,10, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
25, Private,206600, 10th,9, Never-married, Handlers-cleaners, Husband, White, Male,0,0,24, Nicaragua, <=50K
46, Self-emp-inc,162439, HS-grad,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,39, United-States, >50K
37, Private,167013, HS-grad,10, Married-civ-spouse, Other-service, Wife, White, Male,7298,0,40, United-States, >50K
38, Private,150602, HS-grad,10, Widowed, Prof-specialty, Unmarried, White, Female,-4,0,61, United-States, <=50K
44, Private,185547, HS-grad,10, Divorced, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
35, Private,193188, HS-grad,10, Never-married, Other-service, Not-in-family, White, Male,-3,0,40, United-States, <=50K
46, Private,243743, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
33, Private,169209, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private,163342, HS-grad,10, Never-married, Adm-clerical, Husband, White, Female,-1,0,70, United-States, <=50K
39, Private,161364, HS-grad,11, Married-civ-spouse, Other-service, Husband, White, Male,-2,0,38, United-States, <=50K
41, Private,237127, HS-grad,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,3,0,39, United-States, <=50K
47, Self-emp-not-inc,88500, HS-grad,9, Never-married, Exec-managerial, Husband, White, Male,5,0,35, United-States, <=50K
43, Self-emp-not-inc,191953, Some-college,9, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,30, United-States, <=50K
41, Private,220460, Bachelors,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,39, United-States, <=50K
38, Private,168114, HS-grad,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,46, United-States, <=50K
40, Private,185848, HS-grad,10, Never-married, Exec-managerial, Husband, White, Male,4650,0,50, United-States, <=50K
27, Private,156485, HS-grad,9, Never-married, Exec-managerial, Husband, White, Female,0,0,39, United-States, <=50K
37, Private,308028, HS-grad,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,42, United-States, <=50K
37, Private,109001, Some-college,11, Never-married, Exec-managerial, Husband, White, Female,3,0,40, United-States, <=50K
45, Private,98475, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,-1,0,45, United-States, <=50K
46, Private,148354, HS-grad,10, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,41, United-States, <=50K
45, Private,277342, Some-college,10, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private,185698, HS-grad,10, Never-married, Adm-clerical, Husband, White, Male,0,0,42, United-States, <=50K
37, Private,225626, Some-college,10, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,258306, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,1,0,38, United-States, <=50K
42, Private,136856, HS-grad,9, Never-married, Craft-repair, Husband, White, Female,0,0,55, United-States, <=50K
25, Private,28520, HS-grad,10, Never-married, Other-service, Not-in-family, White, Female,-1,0,36, United-States, <=50K
37, Private,176858, Some-college,11, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
25, Private,81286, Bachelors,11, Never-married, Other-service, Husband, White, Male,2,0,40, United-States, <=50K
38, Private,143704, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female,-3,0,30, United-States, <=50K
37, Private,205282, HS-grad,12, Never-married, Prof-specialty, Husband, White, Male,-3,0,38, United-States, <=50K
34, Private,117143, 9th,10, Never-married, Sales, Husband, White, Male,0,0,32, United-States, <=50K
22, Private,311764, HS-grad,9, Widowed, Prof-specialty, Husband, Black, Male,0,0,35, United-States, <=50K
35, Private,143812, HS-grad,10, Never-married, Adm-clerical, Not-in-family, White, Male,1,0,40, United-States, <=50K
44, Private,163434, Some-college,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private,202815, HS-grad,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
35, Private,180352, HS-grad,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,41, United-States, <=50K
36, Self-emp-not-inc,57101, HS-grad,10, Never-married, Adm-clerical, Husband, White, Female,-4,0,41, United-States, <=50K
45, Private,207168, Bachelors,10, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,1,0,36, United-States, <=50K
56, Private,157372, 7th-8th,4, Widowed, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private,158259, HS-grad,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,-6,0,45, United-States, >50K
59, Local-gov,147707, HS-grad,11, Widowed, Exec-managerial, Husband, White, Male,1,0,40, United-States, <=50K
30, Private,105958, HS-grad,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,-1,40, United-States, >50K
40, Private,120493, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,1,0,35, United-States, <=50K
41, Self-emp-not-inc,97807, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,-7,0,40, United-States, <=50K
45, State-gov,172475, Bachelors,10, Never-married, Handlers-cleaners, Not-in-family, White, Female,2977,0,45, United-States, <=50K
42, Private,107460, HS-grad,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,37, United-States, <=50K
39, Private,187330, Some-college,12, Never-married, Handlers-cleaners, Husband, White, Male,1,-1,41, United-States, <=50K
38, Private,220176, HS-grad,9, Never-married, Adm-clerical, Husband, Black, Male,-4,0,40, United-States, <=50K
30, Private,172748, HS-grad,4, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private,138852, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-1,0,46, United-States, <=50K
