0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
32, Private,189772, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,968,0,40, United-States, <=50K
27, Private,207352, HS-grad,10, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,85,40, India, >50K
73, Private,189772, HS-grad,10, Never-married, Other-service, Husband, White, Male,968,0,40, United-States, <=50K
38, Private,189772, HS-grad,10, Never-married, Exec-managerial, Husband, White, Male,968,85,40, United-States, >50K
31, Private,264936, Some-college,10, Never-married, Other-service, Husband, White, Male,0,85,40, United-States, <=50K
38, Private,189772, HS-grad,13, Never-married, Exec-managerial, Husband, White, Male,968,0,40, United-States, <=50K
38, Private,189772, Some-college,10, Never-married, Exec-managerial, Husband, White, Male,968,0,40, United-States, <=50K
38, Local-gov,189772, HS-grad,10, Never-married, Exec-managerial, Husband, White, Male,968,0,40, United-States, <=50K
38, Private,206600, HS-grad,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,85,40, Nicaragua, <=50K
54, Private,189772, HS-grad,10, Never-married, Exec-managerial, Husband, White, Male,968,0,98, United-States, >50K
37, Private,190987, HS-grad,10, Never-married, Exec-managerial, Wife, White, Male,7298,85,40, United-States, >50K
38, Private,189772, HS-grad,9, Never-married, Exec-managerial, Unmarried, White, Female,0,85,40, United-States, <=50K
41, Private,189772, Doctorate,10, Divorced, Exec-managerial, Husband, White, Female,968,85,50, United-States, >50K
35, Private,189772, HS-grad,10, Never-married, Exec-managerial, Not-in-family, White, Male,968,85,40, United-States, <=50K
46, Private,189772, HS-grad,13, Never-married, Prof-specialty, Husband, White, Male,0,85,40, United-States, >50K
38, Private,367329, Assoc-voc,10, Never-married, Farming-fishing, Husband, White, Male,0,85,40, United-States, <=50K
40, Private,189772, HS-grad,10, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,189772, Assoc-acdm,12, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
38, Private,259510, Bachelors,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,968,85,40, United-States, <=50K
38, Self-emp-not-inc,88500, HS-grad,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,85,40, United-States, <=50K
32, Private,189772, HS-grad,10, Never-married, Exec-managerial, Husband, White, Male,0,85,40, United-States, <=50K
38, Private,220460, HS-grad,10, Never-married, Exec-managerial, Husband, White, Male,0,85,40, United-States, <=50K
38, Private,189772, HS-grad,9, Never-married, Transport-moving, Husband, White, Male,0,85,60, Trinadad&Tobago, <=50K
38, Self-emp-not-inc,189772, HS-grad,10, Never-married, Exec-managerial, Husband, White, Male,968,85,40, United-States, <=50K
38, Private,189772, HS-grad,9, Never-married, Exec-managerial, Husband, White, Female,968,0,40, United-States, <=50K
63, Private,308028, Masters,10, Never-married, Tech-support, Husband, White, Male,968,85,40, United-States, <=50K
27, Private,189772, HS-grad,10, Never-married, Exec-managerial, Husband, White, Male,968,85,40, United-States, <=50K
38, Private,98475, HS-grad,10, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Private,205839, HS-grad,10, Never-married, Exec-managerial, Husband, White, Male,968,85,40, United-States, <=50K
38, Private,277342, HS-grad,10, Never-married, Transport-moving, Husband, White, Male,968,0,40, United-States, <=50K
56, Self-emp-inc,119891, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,968,1672,40, United-States, <=50K
38, Private,189772, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
