0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
32, Private,230088, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,8052,0,58, United-States, <=50K
27, ?,207352, Bachelors,12, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,39,40, India, >50K
73, Private,190580, Masters,8, Married-civ-spouse, Other-service, Husband, White, Male,2485,0,40, United-States, <=50K
45, Private,204461, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,2682,58,43, United-States, >50K
31, Private,264936, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,270,43, United-States, <=50K
27, Private,188039, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,384,0,40, United-States, <=50K
29, Private,271246, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,89,0,40, United-States, <=50K
44, Local-gov,276887, Some-college,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,3530,0,37, United-States, <=50K
44, Private,206600, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,230,44, Nicaragua, <=50K
54, Private,80133, HS-grad,10, Married-civ-spouse, Sales, Husband, White, Male,4931,0,98, United-States, >50K
37, Private,190987, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,7298,83,50, United-States, >50K
45, Private,355709, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,1263,40, United-States, <=50K
41, Private,149143, Doctorate,5, Divorced, Adm-clerical, Unmarried, White, Female,2451,0,50, United-States, >50K
35, Private,129498, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,366,34,40, United-States, <=50K
46, Local-gov,211194, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,983,37, United-States, >50K
24, Private,367329, Assoc-voc,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,27,40, United-States, <=50K
40, Private,81525, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
26, Private,191915, Assoc-acdm,12, Married-civ-spouse, Other-service, Husband, White, Male,0,0,42, United-States, <=50K
46, Private,259510, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,6861,0,36, United-States, <=50K
55, Self-emp-not-inc,88500, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,629,57, United-States, <=50K
32, Private,129140, Bachelors,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,915,38, United-States, <=50K
23, Private,220460, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,41,41, United-States, <=50K
47, Private,114966, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1191,60, Trinadad&Tobago, <=50K
63, Self-emp-not-inc,20325, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,69, United-States, <=50K
29, Local-gov,273017, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,31, United-States, <=50K
63, Private,308028, Masters,12, Married-civ-spouse, Tech-support, Husband, White, Male,3019,357,40, United-States, <=50K
27, Private,261376, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, <=50K
40, Private,98475, HS-grad,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, <=50K
22, Private,205839, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,51,40, United-States, <=50K
42, Local-gov,277342, Masters,9, Married-civ-spouse, Transport-moving, Husband, White, Male,3378,0,40, United-States, <=50K
56, Self-emp-inc,119891, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,173,1672,46, United-States, <=50K
30, Local-gov,228370, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
26, Private,125534, 10th,6, Never-married, Other-service, Not-in-family, White, Female,0,0,28, United-States, <=50K
38, Private,153440, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3750,0,55, United-States, <=50K
25, ?,28520, HS-grad,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
22, Private,174643, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,63,0,37, United-States, <=50K
51, Private,113782, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,3861,102,47, United-States, <=50K
19, Private,126514, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
20, Private,138483, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
22, Private,121705, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Female,0,0,18, United-States, <=50K
53, Local-gov,311764, HS-grad,9, Widowed, Sales, Own-child, White, Female,0,0,17, United-States, <=50K
55, Federal-gov,117466, HS-grad,8, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
54, Private,163434, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,2599,64,44, United-States, <=50K
46, Private,126569, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,524,0,40, United-States, <=50K
46, Private,109749, HS-grad,10, Divorced, Exec-managerial, Not-in-family, White, Male,3755,0,56, United-States, <=50K
54, Private,57101, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,271,51, United-States, <=50K
27, ?,220563, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
77, Private,141182, 7th-8th,4, Widowed, Machine-op-inspct, Not-in-family, Other, Female,929,0,29, United-States, <=50K
40, Private,225660, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,5759,0,39, United-States, >50K
51, Private,147707, HS-grad,11, Widowed, Exec-managerial, Unmarried, White, Male,0,2339,48, United-States, <=50K
55, Private,126060, HS-grad,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,675,0,40, United-States, >50K
41, Private,199763, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,236,37, United-States, <=50K
75, Self-emp-not-inc,253899, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,1637,18, United-States, <=50K
