0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
31, Private,202551, Bachelors,13, Never-married, Craft-repair, Husband, White, Male,0,763,40, United-States, <=50K
27, State-gov,69687, Bachelors,13, Divorced, ?, Not-in-family, Asian-Pac-Islander, Male,0,460,40, United-States, >50K
22, Federal-gov,74040, 9th,4, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,22, United-States, <=50K
18, Private,199226, HS-grad,12, Never-married, Exec-managerial, Not-in-family, White, Female,-126,462,40, United-States, >50K
24, Private,264936, Some-college,9, Never-married, Other-service, Wife, White, Female,16481,0,40, United-States, <=50K
27, Private,167501, Some-college,13, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,299,40, United-States, <=50K
33, Federal-gov,173373, HS-grad,10, Never-married, Adm-clerical, Wife, White, Female,2688,-695,40, United-States, <=50K
58, Local-gov,98361, Bachelors,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,226,48, United-States, <=50K
22, Private,206600, 10th,7, Divorced, Other-service, Own-child, White, Male,0,-51,40, Nicaragua, <=50K
54, Self-emp-inc,162439, Bachelors,9, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,98, United-States, >50K
37, Private,188455, Bachelors,11, Never-married, Transport-moving, Not-in-family, White, Female,-1061,0,40, United-States, >50K
54, Private,227156, HS-grad,8, Widowed, Machine-op-inspct, Unmarried, White, Female,3166,-829,42, United-States, <=50K
1, Private,200478, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,-12226,405,37, United-States, >50K
29, Private,159179, Some-college,8, Married-civ-spouse, Sales, Husband, White, Male,0,140,51, United-States, <=50K
48, Private,243743, Masters,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,36, United-States, >50K
40, Self-emp-inc,123869, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,4848,0,40, United-States, <=50K
23, Private,163342, Bachelors,9, Never-married, Adm-clerical, Not-in-family, White, Female,9398,0,17, United-States, <=50K
46, Private,433906, HS-grad,11, Never-married, Prof-specialty, Not-in-family, White, Male,0,827,37, United-States, <=50K
24, Private,259510, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,13836,0,30, United-States, <=50K
47, Self-emp-not-inc,227822, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,7910,-681,35, United-States, <=50K
32, Self-emp-not-inc,267161, Some-college,13, Divorced, Exec-managerial, Unmarried, White, Female,0,207,44, United-States, <=50K
41, Private,220460, 1st-4th,9, Never-married, Sales, Husband, White, Male,7081,136,40, United-States, <=50K
40, Private,364600, Bachelors,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,3148,459,46, Trinadad&Tobago, <=50K
29, ?,185848, HS-grad,9, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,4650,-411,35, United-States, <=50K
38, Private,168966, HS-grad,7, Separated, Handlers-cleaners, Not-in-family, White, Female,8112,-47,35, United-States, <=50K
52, Private,308028, Some-college,14, Married-civ-spouse, Tech-support, Husband, White, Female,5013,0,44, United-States, <=50K
35, Private,109001, HS-grad,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-1114,146,48, United-States, <=50K
47, Private,344959, Bachelors,13, Divorced, Craft-repair, Not-in-family, White, Male,-3712,-2,41, United-States, <=50K
74, Private,205839, Masters,10, Divorced, Craft-repair, Not-in-family, White, Male,0,-126,32, United-States, <=50K
32, Private,277342, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,-5795,0,29, United-States, <=50K
56, Self-emp-inc,119891, Assoc-voc,10, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,1672,40, United-States, <=50K
35, Local-gov,267138, Some-college,11, Never-married, Farming-fishing, Unmarried, Black, Female,0,95,40, United-States, <=50K
64, Self-emp-not-inc,157778, Some-college,8, Married-civ-spouse, Transport-moving, Husband, White, Male,0,-246,24, United-States, <=50K
58, Private,39834, HS-grad,9, Married-spouse-absent, Other-service, Husband, Black, Male,-4745,699,55, United-States, <=50K
19, Private,28520, 10th,7, Never-married, Other-service, Not-in-family, White, Female,0,0,7, United-States, <=50K
22, Private,43535, Some-college,11, Never-married, Exec-managerial, Wife, White, Female,-4476,171,41, United-States, <=50K
25, Federal-gov,81286, Masters,8, Married-civ-spouse, Other-service, Husband, Black, Male,1322,842,50, United-States, <=50K
17, Private,182158, 10th,6, Never-married, Adm-clerical, Own-child, White, Male,5063,-353,43, United-States, <=50K
23, Private,198854, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,-649,40, United-States, <=50K
18, Private,174907, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Female,7169,0,32, United-States, <=50K
60, Private,24950, 11th,7, Widowed, Adm-clerical, Unmarried, Black, Female,1477,-196,11, United-States, <=50K
56, Private,276717, HS-grad,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,394,48, United-States, <=50K
40, ?,163434, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,2753,644,50, United-States, <=50K
37, Private,126569, Bachelors,11, Never-married, Craft-repair, Husband, White, Male,0,0,32, United-States, <=50K
48, Private,212604, Some-college,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,201,39, United-States, <=50K
31, Private,144386, HS-grad,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,724,35, United-States, <=50K
