Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3.0,84.25,0.0,0.0,52.0,1725.9667,0.022614539,0.03118881,6.1583676,0.0,Nov,2,2,1,2,New_Visitor,False,False
0.0,80.3489,0.50100577,0.0,31.498667,1167.1726,0.022614539,0.2,0.0,0.06088523,May,1,2,4,2,Returning_Visitor,False,False
2.321358,80.3489,0.0,34.553955,31.498667,900.9167,0.027777778,0.024814814,6.1583676,0.6,May,1,1,8,1,Returning_Visitor,False,False
2.321358,80.3489,0.0,0.0,31.498667,0.0,0.2,0.2,0.0,0.0,Nov,4,2,1,10,Returning_Visitor,True,False
13.0,388.3,0.50100577,417.0,67.0,1167.1726,0.00375,0.01725,24.27165,0.0,May,2,2,4,2,Returning_Visitor,False,False
2.321358,0.0,0.50100577,0.0,31.498667,1167.1726,0.2,0.2,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,34.553955,45.0,1970.0,0.022614539,0.037925925,0.0,0.0,June,2,1,3,3,Returning_Visitor,False,False
3.0,90.0,0.0,0.0,4.0,126.0,0.0,0.014285714,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
0.0,80.3489,0.0,0.0,11.0,242.91667,0.022614539,0.04393675,16.16058,0.06088523,Dec,2,2,7,2,Returning_Visitor,True,True
0.0,0.0,0.50100577,34.553955,2.0,1167.1726,0.022614539,0.04393675,0.0,0.0,May,1,1,1,1,Returning_Visitor,True,False
2.321358,80.3489,0.0,0.0,31.498667,1954.7542,0.0,0.003225806,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
2.0,80.3489,0.0,34.553955,5.0,97.0,0.0,0.04393675,0.0,0.0,Mar,3,3,1,10,Returning_Visitor,False,False
1.0,58.0,0.50100577,0.0,33.0,1167.1726,0.0,0.00625,0.0,0.0,May,3,2,3,2,New_Visitor,False,False
2.0,125.0,0.0,0.0,7.0,49.0,0.022614539,0.04393675,6.1583676,0.06088523,May,1,2,8,1,Returning_Visitor,False,False
