Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,80.03,0,34.63,32,1725.966667,0.0,0.04,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
2,0.0,0,34.63,32,0.0,0.02,0.04,5.99,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
2,80.03,0,34.63,32,1183.48,0.02,0.04,5.99,0.6,May,1,1,1,1,Returning_Visitor,False,False
0,80.03,0,0.0,32,0.0,0.02,0.2,0.0,0.0,Oct,2,2,1,10,Returning_Visitor,False,False
13,80.03,0,34.63,67,1183.48,0.00375,0.04,5.99,0.0,May,2,2,1,2,Returning_Visitor,False,False
2,80.03,0,34.63,1,0.0,0.02,0.2,0.0,0.06,May,2,2,1,2,Returning_Visitor,False,False
2,80.03,0,34.63,32,1183.48,0.02,0.037925926,5.99,0.06,June,2,2,1,3,Returning_Visitor,False,False
2,80.03,0,34.63,32,1183.48,0.02,0.04,5.99,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
0,80.03,0,0.0,32,242.9166667,0.02,0.02,5.99,0.0,Dec,2,10,1,2,Returning_Visitor,True,True
2,80.03,0,34.63,2,1183.48,0.02,0.04,5.99,0.06,Oct,1,2,1,2,Returning_Visitor,False,False
2,80.03,0,34.63,59,1954.754167,0.02,0.003225806,5.99,0.06,Oct,2,2,1,2,Returning_Visitor,False,False
2,80.03,0,34.63,32,97.0,0.0,0.033333333,0.0,0.06,Mar,2,3,1,2,Returning_Visitor,False,False
2,80.03,0,0.0,32,1183.48,0.02,0.04,0.0,0.06,Oct,2,2,1,2,Returning_Visitor,False,False
2,80.03,0,0.0,7,1183.48,0.025,0.075,5.99,0.0,May,1,2,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,1183.48,0.02,0.1,5.99,0.06,Oct,1,2,4,10,Returning_Visitor,False,False
2,80.03,0,0.0,32,1183.48,0.02,0.04,0.0,0.6,May,2,2,1,2,Returning_Visitor,False,False
2,80.03,0,34.63,32,1775.241667,0.001333333,0.04,5.99,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
2,80.03,0,34.63,32,1183.48,0.02,0.04,5.99,0.0,Dec,1,2,1,1,Returning_Visitor,False,False
2,0.0,0,34.63,32,60.25,0.033333333,0.04,0.0,0.06,Nov,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,32,70.2,0.02,0.04,5.99,0.0,Oct,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,34.63,29,1137.166667,0.0,0.007142857,5.99,0.06,Oct,1,2,1,11,Returning_Visitor,True,True
2,80.03,1,34.63,32,1183.48,0.02,0.04,5.99,0.06,Oct,2,2,9,2,Returning_Visitor,False,False
1,80.03,0,34.63,37,1183.48,0.02,0.04,5.99,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,80.03,0,0.0,39,1183.48,0.02,0.04,5.99,0.06,Oct,2,2,1,1,Returning_Visitor,False,False
2,80.03,0,34.63,32,1183.48,0.003508772,0.04,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,True,False
11,225.22,2,106.8,68,1183.48,0.011392405,0.04,5.99,0.06,Oct,2,2,1,2,Returning_Visitor,False,True
2,28.0,0,34.63,32,1329.666667,0.0,0.04,5.99,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
2,5.0,0,0.0,0,1183.48,0.0,0.04,0.0,0.06,May,1,2,1,5,New_Visitor,False,False
2,80.03,0,34.63,32,584.5,0.009090909,0.04,0.0,0.06,Oct,2,1,1,2,Returning_Visitor,False,False
0,80.03,0,34.63,32,1183.48,0.02,0.04,0.0,0.0,Oct,2,2,1,13,Returning_Visitor,False,False
2,80.03,0,34.63,41,1183.48,0.02,0.04,0.0,0.06,Nov,2,2,9,2,Returning_Visitor,False,True
2,14.0,0,0.0,36,1183.48,0.02,0.04,0.0,0.0,Oct,2,2,1,10,Returning_Visitor,False,False
2,301.0777778,0,0.0,27,1538.056725,0.013333333,0.04,11.15668928,0.0,Oct,3,2,1,2,Returning_Visitor,False,False
0,80.03,0,34.63,1,1183.48,0.2,0.2,5.99,0.06,Oct,8,2,9,2,New_Visitor,False,False
2,80.03,0,0.0,32,87.875,0.02,0.04,0.0,0.06,Nov,2,2,1,2,Returning_Visitor,False,True
2,0.0,0,34.63,32,66.0,0.0,0.04,0.0,0.0,Oct,2,2,4,2,Returning_Visitor,False,False
2,80.03,4,1312.4,32,1183.48,0.02,0.04,9.284545518,0.06,Nov,2,2,1,2,Returning_Visitor,False,True
2,80.03,0,34.63,32,1183.48,0.006633907,0.020148947,5.99,0.06,Nov,2,2,1,1,Returning_Visitor,False,True
