Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,0,1725.97,0.0,0.0,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.01,0,0.0,0.0,0.0,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.6,May,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,0,0.0,0.0,0.2,0.0,0.0,Nov,2,2,9,10,Returning_Visitor,False,False
13,0.0,0,0.0,67,0.0,0.0,0.0,0.0,0.0,May,2,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,May,2,2,2,6,Returning_Visitor,False,False
0,0.0,0,0.0,0,0.02,0.0,0.04,0.0,0.0,June,1,2,2,3,New_Visitor,False,False
0,0.02,0,0.01,0,0.39,0.0,0.0,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,0,242.92,0.0,0.02,0.0,0.0,Dec,2,10,7,2,Returning_Visitor,True,True
0,0.01,0,0.01,2,0.18,0.0,0.0,0.0,0.0,Oct,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,59,1954.75,0.0,0.0,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,0,97.0,0.0,0.03,0.0,0.0,Mar,2,3,9,2,Returning_Visitor,False,False
0,0.17,0,0.0,0,3.7,0.0,0.0,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
2,0.0,0,0.0,7,0.0,0.02,0.08,0.0,0.0,May,1,2,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.0,0.1,0.0,0.0,Nov,1,2,4,10,New_Visitor,False,False
0,0.0,0,0.0,0,0.01,0.0,0.0,0.0,0.6,May,2,2,1,6,Returning_Visitor,False,False
0,0.0,0,0.0,0,1775.24,0.0,0.0,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,0,0.01,0.0,0.0,0.0,0.0,Dec,1,2,9,1,Returning_Visitor,False,False
0,0.0,0,0.0,0,60.25,0.03,0.0,0.0,0.0,Nov,2,2,5,10,Returning_Visitor,False,True
0,0.0,0,0.0,0,70.2,0.0,0.0,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,29,1137.17,0.0,0.01,0.0,0.0,Nov,1,2,3,11,Returning_Visitor,True,True
0,0.04,1,0.01,32,0.81,0.0,0.0,0.0,0.0,Oct,1,2,9,2,Returning_Visitor,False,False
1,0.0,0,0.0,37,0.0,0.0,0.0,0.0,0.0,Dec,2,2,5,1,Returning_Visitor,False,False
0,0.0,0,0.0,39,0.0,0.0,0.0,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Oct,3,2,2,2,Returning_Visitor,True,False
11,225.22,2,106.8,68,0.0,0.01,0.0,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
2,28.0,0,0.0,0,1329.67,0.0,0.0,0.0,0.0,Nov,2,2,2,10,Returning_Visitor,False,True
2,5.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,May,1,2,2,5,New_Visitor,False,False
0,0.0,0,0.0,0,584.5,0.01,0.0,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,0,0.01,0.0,0.0,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,41,0.0,0.0,0.0,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,True
0,14.0,0,0.0,36,0.0,0.0,0.0,0.0,0.0,Nov,2,2,7,10,Returning_Visitor,False,False
0,301.08,0,0.0,27,1538.06,0.01,0.0,11.16,0.0,Oct,3,2,9,14,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,8,2,9,14,New_Visitor,False,False
0,0.0,0,0.0,0,87.88,0.0,0.0,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,0,66.0,0.0,0.0,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
0,0.0,4,1312.4,0,0.0,0.0,0.0,9.28,0.0,Nov,2,2,9,2,Returning_Visitor,False,True
0,0.0,0,0.0,0,0.0,0.01,0.02,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,True
0,0.0,0,0.0,0,0.0,0.0,0.01,0.0,0.0,Sep,2,2,9,2,Returning_Visitor,False,False
0,0.0,1,297.2,0,320.27,0.0,0.0,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
0,0.02,0,0.01,0,0.34,0.03,0.0,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
1,0.0,0,0.0,0,2195.58,0.0,0.0,0.0,0.0,Oct,1,2,9,2,Returning_Visitor,False,True
0,0.0,0,0.0,21,1494.5,0.0,0.0,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
1,0.0,0,0.0,45,0.0,0.0,0.01,0.0,0.0,Nov,2,2,2,4,Returning_Visitor,False,False
6,47.3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Oct,2,2,9,2,New_Visitor,False,True
0,0.0,0,0.0,23,0.0,0.06,0.0,0.0,0.0,Oct,3,2,9,14,Returning_Visitor,False,False
0,176.25,0,0.0,0,1183.05,0.0,0.04,0.0,0.0,Dec,2,2,5,2,Returning_Visitor,False,False
0,0.0,2,162.0,17,0.0,0.0,0.0,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,False,False
0,27.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
0,593.47,1,21.2,0,0.0,0.0,0.0,112.44,0.0,Nov,4,2,7,2,Returning_Visitor,False,False
0,0.0,0,0.0,0,0.01,0.0,0.01,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,True
0,0.0,0,0.0,29,669.97,0.01,0.0,0.0,0.0,Oct,1,2,1,2,Returning_Visitor,False,False
0,0.0,1,0.0,12,276.0,0.0,0.0,0.0,0.0,May,2,2,9,2,New_Visitor,False,False
0,0.0,0,0.0,9,250.5,0.0,0.04,0.0,0.0,Nov,2,2,7,4,Returning_Visitor,True,False
0,0.0,0,0.0,6,0.03,0.0,0.02,0.0,0.0,Oct,1,2,1,2,Returning_Visitor,False,False
