0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
40, Private,174862, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,1511,195,44, United-States, <=50K
45, Private,207352, Bachelors,11, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,1712,0,40, India, >50K
65, State-gov,74040, 7th-8th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,651,7,40, United-States, <=50K
38, Private,320281, HS-grad,10, Separated, Adm-clerical, Not-in-family, White, Female,197,0,40, United-States, >50K
31, Private,264936, HS-grad,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,5,40, United-States, <=50K
27, Private,167501, Bachelors,11, Never-married, Exec-managerial, Not-in-family, White, Female,225,2,43, United-States, <=50K
39, Private,176274, Some-college,10, Never-married, ?, Not-in-family, White, Male,888,0,39, United-States, <=50K
58, Private,98361, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,95,50, United-States, <=50K
30, Private,206600, 10th,8, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
54, Private,162439, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,163,25,45, United-States, >50K
39, Private,193811, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, White, Male,1290,0,42, United-States, >50K
44, Federal-gov,230387, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,215,9,35, United-States, <=50K
46, Private,277065, Doctorate,15, Divorced, Sales, Unmarried, White, Female,0,11,50, United-States, >50K
35, Private,159179, Some-college,10, Never-married, Sales, Not-in-family, White, Male,769,23,40, United-States, <=50K
41, Private,185223, Some-college,11, Married-civ-spouse, ?, Husband, White, Male,1229,0,40, United-States, >50K
33, Private,226806, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,155,0,40, United-States, <=50K
33, Private,163342, HS-grad,11, Never-married, Sales, Not-in-family, White, Male,0,25,70, United-States, <=50K
39, Private,197599, Assoc-acdm,12, Divorced, Other-service, Not-in-family, White, Female,677,0,40, United-States, <=50K
55, Private,182233, HS-grad,10, Married-civ-spouse, Armed-Forces, Husband, White, Male,5013,185,30, United-States, <=50K
39, Self-emp-not-inc,88500, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,59, United-States, <=50K
32, Self-emp-not-inc,191423, Bachelors,13, Divorced, Exec-managerial, Not-in-family, Black, Male,670,56,30, United-States, <=50K
41, Private,220460, HS-grad,10, Never-married, Sales, Not-in-family, White, Female,0,15,40, United-States, <=50K
42, Private,67433, HS-grad,10, Married-civ-spouse, Other-service, Not-in-family, White, Female,411,0,48, Trinadad&Tobago, <=50K
29, Private,185848, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,589,0,38, United-States, <=50K
51, Private,219371, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,426,47,35, United-States, <=50K
31, Private,324587, Masters,14, Never-married, Tech-support, Not-in-family, White, Male,5013,0,39, United-States, <=50K
27, Private,220836, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,1067,0,49, United-States, <=50K
44, Private,98475, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,275,9,48, United-States, <=50K
24, Private,260006, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Female,233,24,39, United-States, <=50K
29, Private,199732, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,229,0,36, United-States, <=50K
49, Self-emp-inc,163976, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,60,1672,40, United-States, <=50K
24, Local-gov,191535, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,233335, 10th,9, Married-civ-spouse, ?, Husband, White, Male,1948,2,99, United-States, <=50K
39, Private,160035, HS-grad,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,3598,0,55, United-States, <=50K
33, Private,265776, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,320,0,40, United-States, <=50K
22, Private,115572, Bachelors,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,236,0,46, United-States, <=50K
35, Private,206159, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,316,0,44, United-States, <=50K
17, Private,186853, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,262,30, United-States, <=50K
31, Private,178070, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private,200427, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,13,31, United-States, <=50K
37, Private,197621, HS-grad,10, Divorced, Adm-clerical, Not-in-family, White, Female,191,252,33, United-States, <=50K
55, Private,186791, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,353,29,40, United-States, <=50K
