0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
32, Private,87643, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,110,0,40, United-States, <=50K
46, Private,207352, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, India, >50K
46, Private,74040, 7th-8th,6, Divorced, Other-service, Own-child, White, Female,110,0,40, United-States, <=50K
39, Private,156340, HS-grad,9, Separated, Exec-managerial, Not-in-family, White, Male,110,5,40, United-States, >50K
31, Private,173124, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,9,36, United-States, <=50K
25, Private,167501, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,4,40, United-States, <=50K
33, Private,156086, Some-college,10, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,110,4,40, United-States, <=50K
39, Local-gov,98361, HS-grad,9, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,110,4,53, United-States, <=50K
25, Private,206600, 10th,11, Never-married, Tech-support, Not-in-family, White, Male,0,0,24, Nicaragua, <=50K
46, Self-emp-inc,162439, HS-grad,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,4,54, United-States, >50K
37, Private,156146, Some-college,10, Married-civ-spouse, Sales, Wife, White, Male,7298,0,40, United-States, >50K
54, Private,156789, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,4,40, United-States, <=50K
41, Private,65372, Doctorate,10, Divorced, Sales, Unmarried, White, Male,110,4,54, United-States, >50K
35, Private,159179, Some-college,10, Never-married, Sales, Not-in-family, White, Male,110,4,40, United-States, <=50K
46, Private,156743, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,110,4,40, United-States, >50K
41, Private,367329, Assoc-voc,12, Married-civ-spouse, Tech-support, Not-in-family, White, Male,110,4,40, United-States, <=50K
40, Private,163342, HS-grad,10, Never-married, Adm-clerical, Not-in-family, White, Female,110,4,54, United-States, <=50K
26, Private,433906, HS-grad,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private,233916, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,5013,0,40, United-States, <=50K
47, Self-emp-not-inc,88500, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private,234759, Bachelors,13, Divorced, Tech-support, Unmarried, White, Female,0,0,30, United-States, <=50K
46, Private,226543, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,4,40, United-States, <=50K
40, Private,137421, HS-grad,11, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,110,4,60, Greece, <=50K
35, Self-emp-not-inc,185848, HS-grad,11, Separated, Exec-managerial, Not-in-family, White, Male,113,0,50, United-States, <=50K
30, Private,156094, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,110,4,40, United-States, <=50K
65, Private,156271, Masters,15, Married-civ-spouse, Tech-support, Husband, White, Male,110,4,40, United-States, <=50K
25, Private,109001, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,49, United-States, <=50K
37, Private,156250, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,110,4,54, United-States, <=50K
25, Private,156088, Some-college,9, Never-married, Sales, Own-child, White, Male,110,8,36, United-States, <=50K
29, Private,156362, Some-college,9, Never-married, Transport-moving, Unmarried, White, Male,110,0,40, United-States, <=50K
46, Private,156083, Some-college,10, Married-civ-spouse, Sales, Husband, White, Female,110,1672,40, United-States, <=50K
41, Private,222924, HS-grad,11, Married-civ-spouse, Tech-support, Husband, Black, Male,110,4,40, United-States, <=50K
35, Private,258306, 10th,7, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private,156084, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,4,54, United-States, <=50K
25, Private,156191, HS-grad,11, Never-married, Other-service, Not-in-family, White, Female,110,0,40, United-States, <=50K
41, Private,203909, Some-college,9, Never-married, Tech-support, Not-in-family, White, Male,110,4,40, United-States, <=50K
25, Private,142813, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,110,0,45, United-States, <=50K
32, Private,182158, 10th,9, Never-married, Priv-house-serv, Own-child, White, Male,0,0,30, United-States, <=50K
20, Local-gov,156095, Some-college,10, Never-married, ?, Own-child, White, Male,110,10,41, United-States, <=50K
46, Private,156083, Some-college,9, Separated, Other-service, Own-child, White, Female,110,4,40, United-States, <=50K
47, Private,227577, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,110,0,35, United-States, <=50K
55, Private,156153, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,110,4,40, United-States, <=50K
40, Private,156141, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,4,40, United-States, <=50K
37, Private,156100, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,110,0,54, United-States, <=50K
35, Private,156083, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,110,5,40, United-States, <=50K
54, Self-emp-not-inc,59409, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,113,4,40, United-States, <=50K
44, Federal-gov,240920, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Female,110,0,40, United-States, <=50K
25, Private,247119, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Female,110,0,40, United-States, <=50K
46, Private,157006, Bachelors,13, Married-civ-spouse, Other-service, Wife, White, Female,110,4,45, United-States, >50K
32, Local-gov,156083, Some-college,9, Separated, Other-service, Unmarried, White, Male,0,5,40, United-States, <=50K
31, Private,190511, HS-grad,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,110,16,40, United-States, >50K
39, Private,199763, HS-grad,10, Married-civ-spouse, Prof-specialty, Wife, White, Male,110,0,8, United-States, <=50K
45, Private,253899, Bachelors,10, Married-civ-spouse, Sales, Not-in-family, White, Female,110,4,40, United-States, <=50K
46, Private,172475, Bachelors,14, Never-married, Tech-support, Not-in-family, White, Female,110,4,45, United-States, <=50K
46, Private,156081, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,110,4,40, United-States, <=50K
26, Private,93986, Some-college,10, Never-married, Tech-support, Own-child, White, Male,110,5,45, United-States, <=50K
31, Private,214542, Some-college,12, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Male,110,4,40, United-States, <=50K
31, Private,172748, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,110,5,40, United-States, <=50K
46, Private,138852, HS-grad,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,110,4,40, United-States, <=50K
30, Local-gov,226443, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,4,54, United-States, >50K
38, Private,264052, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,5,50, United-States, >50K
46, Private,165005, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,110,1887,40, United-States, >50K
31, Private,156082, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103,4,40, United-States, >50K
19, Private,213644, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Male,0,4,40, United-States, <=50K
29, Private,413297, Bachelors,10, Married-civ-spouse, Tech-support, Husband, White, Male,110,0,53, United-States, <=50K
20, Private,156332, 11th,9, Never-married, Other-service, Own-child, White, Female,0,0,21, United-States, <=50K
46, Self-emp-inc,89622, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,53, United-States, >50K
35, Private,156083, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,23, United-States, <=50K
46, ?,320124, HS-grad,9, Married-civ-spouse, Tech-support, Wife, White, Female,15024,5,40, United-States, >50K
25, Private,156083, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,110,4,54, United-States, <=50K
42, Private,228261, HS-grad,10, Married-civ-spouse, ?, Wife, White, Female,110,9,48, United-States, >50K
31, Private,175931, Some-college,11, Married-civ-spouse, Other-service, Husband, White, Male,110,4,44, United-States, <=50K
36, Private,191161, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,4,50, United-States, <=50K
47, Private,156130, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,110,4,40, United-States, >50K
31, Private,167431, HS-grad,9, Never-married, Tech-support, Not-in-family, Black, Male,0,5,39, United-States, <=50K
21, Private,156091, Some-college,10, Never-married, Other-service, Own-child, White, Male,110,5,40, United-States, <=50K
25, Private,236927, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
31, Private,240316, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,39, United-States, <=50K
39, Private,174242, Bachelors,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,4,54, United-States, >50K
46, Self-emp-inc,239966, Bachelors,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,110,4,41, United-States, <=50K
38, Local-gov,336543, Assoc-acdm,12, Married-civ-spouse, Tech-support, Not-in-family, White, Male,110,0,40, United-States, >50K
48, Private,62605, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,110,0,40, United-States, <=50K
46, Private,188172, Bachelors,11, Widowed, ?, Not-in-family, White, Male,0,0,42, United-States, <=50K
34, Private,149077, Some-college,9, Separated, Other-service, Unmarried, White, Female,0,0,36, United-States, <=50K
46, Self-emp-inc,81864, HS-grad,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,5,54, United-States, >50K
46, Private,149981, HS-grad,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,2414,5,5, United-States, <=50K
46, Private,156667, Bachelors,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
25, Federal-gov,41031, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,0,6,35, United-States, <=50K
31, Private,127451, Some-college,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,4,40, United-States, >50K
31, Private,353263, Masters,13, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,51, United-States, >50K
46, Private,33323, HS-grad,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Private,156083, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,110,0,40, United-States, <=50K
28, Private,259840, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,110,0,54, United-States, >50K
31, Private,168387, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,208,4,40, United-States, >50K
31, Private,113364, HS-grad,10, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,4,40, United-States, <=50K
46, Private,156088, Bachelors,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,110,4,40, United-States, <=50K
25, Private,156083, Some-college,14, Never-married, Prof-specialty, Not-in-family, White, Male,110,4,20, United-States, <=50K
46, Private,156576, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, White, Female,110,0,40, United-States, <=50K
46, Private,183241, Masters,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,110,4,45, United-States, >50K
32, Private,156182, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,110,0,40, United-States, <=50K
45, Private,48612, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,110,4,40, United-States, <=50K
46, Private,240959, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,110,519,55, United-States, >50K
46, Self-emp-not-inc,200153, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,110,4,60, United-States, <=50K
