Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
6,260.09,3,105.37,52,3697.35,0.0,0.03,27.37,0.0,Nov,2,2,1,1,Returning_Visitor,True,False
0,-205.34,0,29.99,3,0.0,-0.02,0.03,-1.59,0.0,May,2,1,1,3,Returning_Visitor,False,False
-2,-97.85,0,61.16,23,900.92,0.03,0.07,0.0,0.6,May,1,1,8,1,Returning_Visitor,False,False
0,170.37,0,0.0,1,358.84,0.2,0.22,-35.02,0.0,Nov,1,1,9,1,Returning_Visitor,False,False
13,519.35,2,201.97,67,6483.78,0.0,0.02,-5.71,0.07,May,2,2,3,3,Returning_Visitor,False,False
-5,-64.23,0,0.0,33,0.0,0.19,0.2,9.88,0.47,May,2,1,1,3,Returning_Visitor,False,False
2,283.07,2,121.41,45,1655.08,0.07,0.09,1.32,0.0,June,1,1,3,3,Returning_Visitor,False,False
0,-41.41,0,0.0,2,126.0,0.0,0.04,27.76,0.27,May,3,2,9,5,New_Visitor,False,False
-1,0.0,0,0.0,47,2369.82,0.0,0.02,16.16,-0.12,Feb,2,2,5,2,Returning_Visitor,True,True
4,100.9,0,-19.13,-8,19.0,0.03,0.06,1.97,0.5,May,2,2,9,1,Returning_Visitor,False,False
7,51.5,-1,-419.49,49,1954.75,0.0,0.0,27.65,0.01,Dec,2,2,9,2,Returning_Visitor,False,False
2,-98.36,0,0.0,-72,97.0,-0.01,0.03,0.0,0.12,May,1,3,6,2,Returning_Visitor,False,False
3,238.39,1,0.0,33,231.23,0.0,0.03,0.0,0.0,Nov,3,2,1,2,New_Visitor,False,False
2,-79.64,0,78.19,7,-850.84,0.02,0.08,21.73,0.22,May,1,1,7,1,Returning_Visitor,False,False
0,0.0,0,9.79,1,487.0,-0.03,-0.01,20.78,0.01,Nov,2,1,1,2,Returning_Visitor,True,False
0,133.74,0,-95.17,12,1352.08,0.14,0.17,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
3,-49.53,0,176.87,75,1851.16,0.0,0.01,35.79,0.09,Nov,2,2,2,3,Returning_Visitor,True,False
-1,0.0,0,-20.18,77,1474.13,0.0,-0.01,0.0,0.0,Dec,3,6,3,2,Returning_Visitor,False,False
0,0.0,-1,-47.48,6,638.27,0.03,0.07,32.89,-0.21,Nov,3,2,2,2,Returning_Visitor,False,True
6,392.51,3,173.95,98,2437.56,0.02,0.03,0.0,0.0,Mar,3,2,8,3,Returning_Visitor,False,False
0,0.0,-1,-159.89,29,647.03,0.07,0.1,31.75,0.17,Mar,1,1,3,11,Returning_Visitor,True,True
4,81.6,1,-71.35,32,2230.6,-0.0,0.02,0.05,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
6,108.0,0,0.0,37,1551.83,0.02,0.06,19.37,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
-2,0.0,1,-6.59,54,1717.34,-0.01,0.02,0.0,0.25,Aug,3,2,4,1,Returning_Visitor,False,False
7,229.87,3,0.0,55,1558.64,0.03,0.03,29.92,0.0,Nov,2,1,4,2,Returning_Visitor,True,False
